,package,description,category
40099,,"['kall8', 'instantly', 'forward', 'number', 'view', 'call', 'text', 'message', 'analyze', 'result', 'ad', 'campaign', 'online']",Business  >  Data & analytics
40101,,"['ifp', 'nfp', 'division', 'employee', 'marketing', 'sale', 'support', 'sale', 'professional', 'product', 'corporate', 'division', 'group-level', 'information', 'tool']",Business
40102,,"['primarily', 'two', 'section', 'generic', 'section', 'registered', 'user', 'cefpro', 'able', 'access', 'static', 'event', 'information', 'event', 'description', 'agenda', 'register', 'event', 'opening', 'separate', 'browser', 'speaker', 'dedicated', 'speaker', 'section', 'native', 'sponsor', 'dedicated', 'generic', 'sponsor', 'section', 'native', 'push', 'notification', 'admins', 'send', 'generic', 'notification', 'user', 'downloaded', 'via', 'admin', 'dashboard', 'risk', 'insight', 'native', 'well', 'browser', 'reading', 'article', 'well', 'ability', 'download', 'pdf', 'profile', 'user', 'able', 'see', 'modify', 'registration', 'detail', 'invoice', 'registered', 'event', 'user', 'able', 'see', 'download', 'invoice', 'u', 'user', 'able', 'connect', 'cefpro', 'b', 'event', 'section', 'basis', 'event', 'registration', 'cefpro', 'event', 'attendee', 'access', 'mentioned', 'section', 'exclusive', 'content', 'sponsor', 'specific', 'section', 'controlled', 'admin', 'panel', 'sponsor', 'show', 'event', 'exclusive', 'info', 'presentation', 'offer', 'document', 'image', 'etc', 'event', 'notification', 'admin', 'user', 'cefpro', 'send', 'event', 'specific', 'notification', 'visible', 'people', 'registered', 'event', 'used', 'event', 'inform', 'people', 'room', 'information', 'contest', 'information', 'communication', 'ask', 'question', 'registered', 'event', 'user', 'ask', 'question', 'directly', 'speaker', 'pending', 'approval', 'admin', 'cefpro', 'visible', 'projector', 'speaker', 'convenience', 'poll', 'admin', 'cefpro', 'user', 'conduct', 'poll', 'event', 'ask', 'people', 'rate', 'thing', 'multiple', 'choice', 'question', 'descriptive', 'question', 'gather', 'feedback', 'partner', 'event', 'specific', 'sponsor', 'partner', 'displayed', 'section', 'info', 'logo', 'along', 'easily', 'maintained', 'admin', 'cefpro', 'user', 'presentation', 'event', 'specific', 'presentation', 'downloaded', 'viewed', 'section', 'event', 'attendee']",Business  >  Accounting & finance
40104,,"['smart', 'business', 'management']",Business  >  Project management
40108,,"['rome', 'easy', 'walkaround', 'allows', 'glance', 'see', 'every', 'car', 'lot', 'rome', 'management-integrated', 'body', 'shop', 'allows', 'quickly', 'easily', 'take', 'inventory', 'car', 'actually', 'in-shop', 'versus', 'one', 'staging', 'ro', 'detail', 'screen', 'see', 'glance', 'current', 'production', 'status', 'ro', 'make', 'change', 'assigning', 'paying', 'technician', 'flagging', 'labor', 'adding', 'quick', 'note', 'adding', 'custom', 'note', 'change', 'date', 'due', 'much']",Business
40125,,"['application', 'provides', 'stock', 'online', 'trading', 'cyprus', 'investment', 'security', 'corporation', 'limited', 'cisco', 'customer', 'username', 'password', 'requried', 'access', 'content', 'information', 'u', 'via', 'info', 'cisco.com.cy']",Business  >  Accounting & finance
40126,,"['q-fieldservice', 'able', 'receive', 'execute', 'scheduled', 'work', 'order', 'window', 'device', 'furthermore', 'view', 'add', 'modify', 'note', 'time', 'material', 'needed', 'execute', 'work', 'order', 'status', 'change', 'immediately', 'synchronized', 'keeping', 'back', 'office', 'informed', 'progress', 'made', 'information', 'please', 'visit', 'www.quality-it.eu']",Business  >  Time & expenses
40128,,"['user', 'report', 'incident', 'hazard', 'near', 'miss', 'using', 'custom', 'form', 'record', 'type', 'incident', 'example', 'personal', 'injury', 'environmental', 'vehicle', 'public', 'etc', 'gather', 'relevant', 'information', 'incident', 'hazard', 'near', 'miss', 'image', 'annotation', 'number', 'text', 'comment', 'data', 'uploaded', 'cloud', 'analysis', 'management', 'corrective', 'action', 'reporting', 'submission', 'regulatory', 'authority', 'example', 'osha', 'riddor', 'dashboard', 'provide', 'analysis', 'incident', 'type', 'date', 'day', 'week', 'time', 'day', 'location', 'many', 'manage', 'corrective', 'action', 'completion', 'requires', 'account', 'imec', 'technology', 'downloading', 'agree', 'term', '//www.imectechnologies.com/privacy-policy/']",Business
40129,,"['ever', 'wanted', 'explore', 'capability', 'product', 'available', 'store', 'created', 'holotire', 'demonstrate', 'product', 'automobile', 'tire', 'presented', 'virtually', '3d', 'hologram', 'marketing', 'training', 'purpose', 'user', 'see', 'tire', 'integrated', 'real', 'world', 'environment', 'actual', 'scale', 'demonstration', 'allows', 'user', 'explore', 'key', 'technology', 'tire', 'using', 'animated', 'visualization', 'simple', 'voice', 'command', 'natural', 'hand', 'gesture', 'touching', 'holographic', 'tire', 'hand', 'stop', 'tire', 'spinning', 'user', 'say', 'reset', 'demo', 'start', 'beginning', 'face', 'automatically', 'orient', 'tire', 'towards', 'user', 'available', 'voice', 'command', 'shown', 'context', 'current', 'scene']",Business  >  Sales & marketing
40135,,"['itron', 'mobile', 'accurate', 'efficient', 'safe', 'data', 'collection', 'itron', 'mobile', 'meter', 'data', 'collection', 'tool', 'kit', 'designed', 'today', 'mobile', 'employee', 'allows', 'company', 'value', 'efficiency', 'field', 'workforce', 'also', 'enhancing', 'employee', 'safety', 'itron', 'mobile', 'enables', 'laptop', 'tablet', 'smartphone', 'meter', 'reading', 'data', 'collection', 'flexible', 'affordable', 'system', 'keep', 'connected', 'mobile', 'workforce', 'throughout', 'workday', 'itron', 'mobile', 'itron', 'field', 'collection', 'system', 'fcs', 'host', 'provide', 'best', 'decade', 'experience', 'innovative', 'fulfill', 'mobile', 'data', 'collection', 'need', 'future', 'flexible', 'affordable', 'itron', 'mobile', 'available', 'android', 'apple', 'io', 'window', 'run', 'smartphones', 'tablet', 'laptop', 'unmatched', 'variety', 'choice', 'allows', 'company', 'choose', 'best', 'affordable', 'device', 'employee', 'connected', 'mobile', 'workforce', 'online', 'throughout', 'day', 'data', 'synchronization', 'us', 'internet', 'connection', 'cellular', 'wi-fi', 'ethernet', 'anywhere', 'mobile', 'user', 'internet', 'connection', 'home', 'office', 'field', 'safe', 'efficient', 'itron', 'mobile', 'designed', 'user', 'meter', 'safely', 'quickly', 'possible', 'code', 'message', 'associate', 'meter', 'location', 'tip', 'hazardous', 'condition', 'code', 'message', 'added', 'main', 'display', 'called', 'desired', 'pop-up', 'start', 'end', 'work', 'order', 'along', 'audio', 'vibration', 'alert', 'mapping', 'available', 'user', 'meter', 'quickly', 'possible', 'data', 'collection', 'itron', 'mobile', 'includes', 'keyed', 'data', 'entry', 'visual', 'read', 'walk-by', 'drive-by', 'advanced', 'automated', 'meter', 'reading', 'amr', 'data', 'stored', 'instantly', 'safely', 'device', 'memory', 'periodically', 'sent', 'company', 'data', 'center', 'using', 'itron', 'cloud', 'communication', 'anyone', 'equipped', 'itron', 'mobile', 'device', 'collect', 'meter', 'reading', 'valuable', 'information', 'company', 'asset', 'perform', 'variety', 'field', 'activity', 'needed', 'company', 'visual', 'meter', 'reading', 'heart', 'itron', 'mobile', 'visual', 'meter', 'reading', 'perfected', 'itron', 'year', 'experience', 'robust', 'read', 'validation', 'process', 'provides', 'accurate', 'certified', 'reading', 'ensure', 'accurate', 'billing', 'reading', 'compared', 'high', 'low', 'limit', 'defined', 'meter', 'reading', 'outside', 'limit', 'user', 'completes', 'validation', 'task', 'defined', 'company', 'business', 'rule', 'asset', 'management', 'itron', 'mobile', 'used', 'collect', 'data', 'improve', 'company', 'operation', 'fulfill', 'regulatory', 'requirement', 'including', 'photo', 'survey', 'gps', 'coordinate', 'mobile', 'workforce', 'also', 'managing', 'basic', 'field', 'service', 'activity', 'investigation', 'meter', 'exchange', 'maintenance', 'service', 'disconnect', 'connect', 'completed', 'manually', 'remotely', 'itron', 'wireless', 'communication', 'module', 'itron', 'advanced', 'automated', 'meter', 'reading', 'amr', 'ensures', 'accuracy', 'significantly', 'increase', 'efficiency', 'improves', 'employee', 'safety', 'eliminating', 'exposure', 'hazardous', 'condition', 'itron', 'radio', 'technology', 'evolved', 'rapidly', 'changing', 'need', 'industry', 'walk-by', 'data', 'collection', 'performed', 'compact', 'itron', 'mobile', 'radio', 'us', 'bluetooth®', 'connect', 'itron', 'mobile', 'variety', 'mobile', 'device', 'drive-by', 'data', 'collection', 'us', 'window', 'laptop', 'tablet', 'vehicle-mounted', 'mc3', 'radio', 'itron', 'radio', 'wake-up', 'bubble-up', 'module', 'using', 'full', 'two-way', 'wireless', 'communication', 'itron', 'extends', 'capability', 'interval', 'data', 'collection', 'time-of-use', 'cathodic', 'protection', 'remote', 'disconnect', 'connect', 'water', 'gas', 'electricity', 'itron', 'communication', 'module', 'deployed', 'selectively', 'hard-to-access', 'meter', 'select', 'region', 'across', 'entire', 'population', 'easily', 'migrated', 'network', 'based', 'communication', 'ensuring', 'safe', 'smart', 'investment']",Business
40138,,"['campanion', 'fan', 'developer', 'open', 'space', 'conference', 'leipzig', 'germany']",Business
40152,,"['installs', 'update', 'version', 'exceedra', 'enterprise']",Business  >  Sales & marketing
40158,,"['produce', 'faster', 'better', 'thanks', 'omnistep', 'mixed', 'reality', 'smart', 'manufacturing', 'solution', 'hololens', 'dedicated', 'industrial', 'operator', 'combining', 'accurate', 'innovative', 'real/virtual', 'correlation', 'technology', 'market', 'unbelievable', 'ease', 'omnistep', 'turn', 'complex', 'assembly', 'inspection', 'procedure', 'set', 'intuitive', 'task', 'allowing', 'save', 'time', 'improve', 'overall', 'quality', 'production', 'unfold', 'user', 'interface', 'simple', 'gesture', 'let', 'guided', 'hologram', 'representing', 'part', 'assembled/inspected', 'consulting', 'associated', 'documentation', 'fingertip', 'omnistep', 'make', 'smart', 'manufacturing', 'reality', 'please', 'note', 'trial', 'version', 'application', 'data', 'please', 'u', 'omnirealities.sales', 'theoris.fr']",Business
40175,,"['admincontrol', 'board', 'portal', 'future', 'depends', 'quality', 'decision', 'board', 'portal', 'digital', 'collaboration', 'document', 'sharing', 'board', 'management', 'paperless', 'secure', 'easy-to-use', 'admincontrol', 'provides', 'secure', 'access', 'corporate', 'document', 'convenience', 'user-friendly', 'designed', 'special', 'consideration', 'professional', 'board', 'member', 'executive', 'may', 'well', 'final', 'goodbye', 'printed', 'corporate', 'document', 'admincontrol', 'meet', 'security', 'standard', 'even', 'conscious', 'organization', 'document', 'reside', 'safely', 'service']",Business  >  Accounting & finance
40180,,"['work', 'cad', 'might', 'find', 'day', 'convert', '.pdf', 'actually', 'cad', 'similar', 'program', ""'ll"", 'conversion', 'note', 'software', 'without', 'restriction', 'course', 'subscribe', 'month', 'subscription', 'month', 'subscription', 'year', 'subscription', 'cad', 'pdf', 'converter', 'unique', 'complete', 'control', 'way', 'output', 'rendered', 'dwg', 'pdf', 'converter', 'give', 'full', 'control', 'output', 'pdf', 'including', 'selection', 'dwg', 'background', 'color', 'black', 'white', 'true', 'color', 'also', 'support', 'dwf', 'design', 'format', 'also', 'special', 'compressed', 'secure', 'cad', 'file', 'format']",Business  >  Project management
40189,,"['adasell', 'adasell', 'sale', 'force', 'automation', 'order', 'accelerate', 'sale', 'process', 'ensuring', 'speed', 'security', 'robustness', 'whole', 'process', 'based', 'concept', 'cloud', 'regular', 'data', 'update', 'using', 'local', 'database', 'phone', 'tablet', 'operating', 'autonomy', 'even', 'area', 'without', 'coverage', 'data', 'work', 'perfectly', 'offline', 'information', 'exchange', 'warranty', 'communication', 'becomes', 'available', 'allows', 'data', 'updated', 'seller', 'transiting', 'customer', 'another', 'among', 'highlight', 'point', 'business', 'route', 'establishment', 'seller', 'map', 'display', 'customer', 'address', 'customer', 'search', 'last', 'shopping', 'date', 'financial', 'statement', 'customer', 'sale', 'tracking', 'chart', 'information', 'latest', 'customer', 'purchase', 'quantity', 'price', 'monitoring', 'status', 'order', 'submitted', 'analysis', 'separation', 'good', 'issuing', 'nf', 'others', 'adding', 'order', 'customer', 'registration', 'process', 'seller', 'communication', 'back', 'end', 'message']",Business  >  Sales & marketing
40203,,"['fsi', 'go', 'cloud', 'based', 'software', 'platform', 'enabling', 'rapid', 'delivery', 'enterprise', 'mobile', 'process', 'using', 'fully', 'web-enabled', 'management', 'portal', 'user', 'build', 'fully', 'customised', 'activity', 'deliver', 'enterprise', 'mobile', 'process', 'extending', 'functionality', 'fsi', 'concept', 'evolution™', 'third', 'party', 'integrated', 'system', 'fsi', 'go', 'support', 'mixed', 'environment', 'smart', 'phone', 'tablet', ""'bring"", 'device', 'come', 'range', 'pre-designed', 'template', 'process', 'application', 'require', 'user', 'name', 'password', 'customer', 'fsi', 'fsi', 'go', 'provides', 'access', 'fsi', 'go', 'enterprise', 'process', 'extended', 'mobile', 'form', 'part', 'fsi', 'go', 'platform']",Business  >  Data & analytics
40205,,"['pdf', 'reader', 'editor', 'all-in-one', 'pdf', 'viewer', 'editor', 'annotator', 'alternative', 'adobe', 'acrobat', 'reader', 'provides', 'essential', 'viewing', 'editing', 'annotating', 'printing', 'pdf', 'file', 'also', 'support', 'popular', 'document', 'format', 'including', 'epub', 'mobi', 'xps', 'chm', 'djvu', 'open', 'document', 'odt', 'fiction', 'book', 'comic', 'book', 'well', 'image', 'file', 'including', 'png', 'jpg', 'tiff', 'product', 'viewer', 'reader', 'open', 'multiple', 'pdf', 'ebook', 'document', 'image', 'file', 'optimize', 'viewing', 'reading', 'experience', 'zoom', 'zoom', 'zoom', 'fit', 'width', 'fit', 'auto', 'fit', 'navigate', 'ease', 'horizontal', 'vertical', 'scroll', 'single', 'facing', 'continuous', 'scroll', 'mode', 'search', 'locate', 'content', 'via', 'table', 'content', 'thumbnail', 'view', 'annotator', 'markup', 'pdf', 'file', 'highlight', 'underline', 'strikeout', 'add', 'edit', 'remove', 'save', 'annotation', 'inert', 'text', 'comment', 'text', 'box', 'hyperlink', 'freehand-drawing', 'writing', 'fill', 'save', 'print', 'pdf', 'form', 'insert', 'stamp', 'signature', 'file', 'manager', 'thumbnail', 'review', 'bookmark', 'annotation', 'convert', 'export', 'extract', 'pdf', 'ebook', 'file', 'print', 'print', 'preview', 'range', 'selection', 'quick', 'access', 'recently', 'opened', 'file']",Business  >  File management
40253,,"['eservice', 'fully', 'equiped', 'application', 'designed', 'manage', 'vehicle', 'customer', 'operation', 'detail', 'work']",Business  >  File management
40264,,"['inspection', 'allows', 'emphasys', 'user', 'perform', 'field', 'upcs', 'inspection', 'housing', 'unit', 'application', 'merges', 'complexity', 'reac', 'datawith', 'ease', 'found', 'modern', 'including', 'photo', 'note', 'allow', 'inspector', 'quickly', 'intuitively', 'perform', 'inspection', 'emphasys', 'tenant', 'file', 'audit', 'provides', 'user', 'tool', 'perform', 'field', 'file', 'audit', 'affordable', 'housing', 'unit', 'auditor', 'quickly', 'effectively', 'review', 'tenant', 'file', 'accuracy', 'proceed', 'log', 'deficiency', 'comment']",Business
40267,,"['exhibitday', 'trade', 'show', 'planning', 'project', 'management', 'collaboration', 'software', 'exhibitor', 'conference', 'sponsor', 'event', 'team', 'trade', 'show', 'exhibit', 'booth', 'travel', 'plan', 'task', 'managed', 'place']",Business  >  Project management
40269,,"['showpad', 'believe', 'best', 'buyer', 'experience', 'win', 'built', 'complete', 'flexible', 'sale', 'enablement', 'platform', 'marketing', 'sale', 'rely', 'prepare', 'seller', 'engage', 'buyer', 'optimize', 'performance', 'insight', 'single', 'user', 'experience', 'solution', 'make', 'easy', 'discover', 'share', 'right', 'content', 'deliver', 'training', 'coaching', 'maximize', 'seller', 'productivity', 'showpad', 'drive', 'rapid', 'deployment', 'adoption', 'best-in-class', 'technology', 'practice', 'based', 'success', 'customer', 'country', 'ge', 'healthcare', 'bridgestone', 'honeywell', 'merck', 'among', 'others', 'rely', 'showpad', 'sale', 'enablement', 'platform', 'every', 'step', 'buyer', 'journey']",Business  >  Sales & marketing
40304,,"['search', 'automotive', 'catalogue', 'product', 'application', 'strength', 'standard', 'arcelormittal', 'interactive', 'automotive', 'put', 'database', 'steel', 'coating', 'fingertip', 'ideal', 'carmaker', 'tier-1', 'supplier', 'engineer', 'automotive', 'designer', 'researcher', 'student', 'automotive', 'find', 'steel', 'product', 'specific', 'automotive', 'part', 'application', 'check', 'steel', 'grade', 'best-in-class', 'automotive', 'application', 'identify', 'suitable', 'metallic', 'organic', 'coating', 'automotive', 'application', 'obtain', 'detailed', 'data', 'arcelormittal', 'product', 'mechanical', 'property', 'chemical', 'composition', 'well', 'information', 'welding', 'fatigue', 'impact', 'strength', 'search', 'automotive', 'product', 'database', 'keep', 'up-to-date', 'breaking', 'automotive', 'news', 'arcelormittal', 'available', 'english', 'french', 'german', 'spanish']",Business
40308,,"['window', 'store', 'taskfabric', 'task', 'manager', 'built', 'team', 'built', 'taskfabric', 'project', 'task', 'manager', 'freelancer', 'project', 'manager', 'professional', 'user', 'powerful', 'manage', 'share', 'large', 'task', 'list', 'track', 'task', 'delegation', 'task', 'progress', 'taskfabric', 'perfect', 'companion', 'every', 'meeting', 'managing', 'project', 'taskfabric', 'add', 'formatted', 'note', 'file', 'attachment', 'link', 'task', 'keep', 'everything', 'task', 'place', 'modern', 'project', 'management', 'standard', 'gtd', 'getting', 'thing', 'done', 'context', 'aid', 'raci', 'fully', 'supported', 'real', 'life', 'team', 'sharing', 'share', 'project', 'task', 'team', 'member', 'read', 'access', 'project', 'manager', 'full', 'access', 'shared', 'task', 'list', 'accessed', 'team', 'member', 'browser', 'io', 'desktop', 'version', 'taskfabric', 'key', 'benefit', 'syncs', 'across', 'device', 'access', 'task', 'anywhere', 'anytime', 'intuitive', 'interface', 'beautiful', 'theme', 'unlimited', 'subprojects', 'subtasks', 'support', 'gtd', 'unlimited', 'context', 'location', 'people', 'event', 'task', 'taskfabric', 'key', 'simple', 'easy', 'intuitive', 'interface', 'multiple', 'theme', 'beautiful', 'choose', 'favorite', 'layout', 'different', 'ui', 'theme', 'powerful', 'support', 'leading', 'project', 'management', 'method', 'gtd', 'context', 'pmbok', 'prince2', 'review', 'date', 'daily', 'weekly', 'monthly', 'duration', 'flexible', 'give', 'project', 'structure', 'subtasks', 'sub-projects', 'sub-contexts', 'meeting', 'support', 'meeting', 'aid', 'classification', 'action', 'information', 'decision', 'raci', 'task', 'delegation', 'make', 'task', 'delegation', 'tracking', 'easy', 'raci', 'matrix', 'responsible', 'accountable', 'consulted', 'informed', 'dashboard', 'easily', 'manage', 'multiple', 'project', 'project', 'dashboard', 'template', 'default', 'task', 'set', 'default', 'value', 'task', 'taskfabric', 'cloud', 'sync', 'cloud', 'based', 'auto-sync', 'task', 'major', 'platform', 'online', 'access', 'easy', 'access', 'browser', 'anywhere', 'team', 'member', 'access', 'shared', 'list', 'compatible', 'organize', 'pro', 'organize']",Business  >  Project management
40314,,"['payslip', 'information', 'fingertip', 'epayslipsecure', 'retrieve', 'monthly', 'payslip', 'information', 'click', 'anywhere', 'anytime', 'notification', 'received', 'payslip', 'know', 'immediately', 'paid', 'view', 'payslip', 'history', 'ease', 'searching', 'paper', 'email', 'highly', 'secure', 'logins', 'simple', 'interface', 'epayslipsecure', 'stay', 'top', 'pay', 'information', 'convenient', 'safe', 'way', 'available', 'employee', 'employer', 'us', 'epayslipsecure', 'payslip', 'service', 'provider', 'information', 'please', 'employer']",Business  >  Accounting & finance
40321,,"['pchip', 'application', 'perform', 'scanning', 'activity', 'pchip', 'scanner', 'applicaiton']",Business  >  Data & analytics
40323,,"['global', 'standard', 'reliably', 'viewing', 'pdf', 'document', 'excellent', 'pdf', 'reader', 'trusted', 'leader', 'reliably', 'viewing', 'interacting', 'pdf', 'document', 'across', 'platform', 'device', 'install', 'pdf', 'reader', 'mobile', 'work', 'pdf', 'document', 'window', 'phone', 'quickly', 'open', 'pdf', 'document', 'search', 'text', 'find', 'specific', 'information', 'select', 'single', 'continuous', 'scroll', 'mode', 'easily', 'zoom', 'in/out', 'text', 'image', 'closer', 'view', 'download', 'document', 'phone', 'quickly', 'navigate', 'large', 'document', 'using', 'thumbnail', 'easily', 'select', 'delete', 'multiple', 'document', 'navigate', 'document', 'using', 'prev', 'page/next', 'page/go', 'button', 'bookmark', 'favorite', 'stream', 'wifi', '2.5/3g', 'small', 'le', '2mb', 'much', 'more…', 'update', 'coming', 'soon', 'downloading', 'agree', 'term', '//www.adobe.com/products/eulas/', 'mobileproducts', 'trial', 'period', 'several', 'launch', 'ask', 'payment']",Business  >  File management
40329,,"['global-log-management', 'latschbacher', 'part', 'total', 'system', 'glm', 'latschbacher', 'glm', 'system', 'guarantee', 'integrity', 'wood', 'logistics', 'way', 'forest', 'factory', 'tag', 'unique', 'number', 'secured', 'log', 'making', 'illegal', 'activity', 'logistics', 'operation', 'impossible', 'every', 'log', 'shipping', 'unit', 'stored', 'transit', 'must', 'tag', 'number', 'securely', 'attached', 'log', 'without', 'number', 'permitted', 'authorised', 'person', 'number', 'view', 'rnonitor', 'complete', 'history', 'log', 'unique', 'tag', 'number', 'signumat', 'tag', 'tamper-proof', 'removed', 'log', 'without', 'damaging', 'tag', 'number', 'unique', 'nationwide', 'barcode', 'make', 'easy', 'scan', 'tag', 'mobile', 'device', 'business', 'model', 'price', 'every', 'tag', 'purchased', 'includes', 'facility', 'register', 'legal-logs.com', 'tag.booking.com', 'system', 'global-log-management', 'full', 'turn-key', 'solution', 'combine', 'unique', 'log', 'number', 'identi-fication', 'tag', 'mobile', 'central', 'database', 'data', 'capture', '•globahog-management', 'latschbacher', 'log', 'scanned', 'added', 'database', 'using', 'mobile', 'software', 'application', 'run', 'current', 'android', 'device', 'logistics', 'function', 'used', 'reassign', 'log', 'example', 'log', 'brought', 'forest', 'storage', 'area', 'loaded', 'onto', 'truck', 'monitoring', 'function', 'allows', 'access', 'monitor', 'complete', 'history', 'log', 'log', 'number']",Business  >  Inventory & logistics
40341,,"['customized', 'sale', 'extension', 'cuse', 'structure', 'focus', 'sale', 'saving', 'time', 'money']",Business  >  CRM
40362,,"['application', 'signing', 'document']",Business  >  Project management
40368,,"['find', 'yarn', 'fast', 'easy']",Business  >  Sales & marketing
40381,,"['prepare', 'trade', 'fair', 'clicking', 'product', 'information', 'looking', 'exhibit', 'precisely', 'find', 'technology', 'krone', 'group', 'krone', 'group', 'world', 'market', 'leader', 'bottling', 'packaging', 'technology', 'beverage', 'liquid', 'food', 'industry', 'focus', 'firmly', 'delivering', 'innovative', 'solution', 'customer', 'right', 'across', 'world', 'house', 'krone', 'complement', 'face-to-face', 'consultation', 'providing', 'customer', 'latest', 'information', 'exhibit', 'krone', 'product', 'portfolio', 'event', 'trade', 'fair', 'also', 'offer', 'information', 'product', 'technology', 'covering', 'bottling', 'packaging', 'equipment', 'process', 'technology', 'intralogistics', 'lifecycle', 'service', 'digitalisation', 'key', 'medium', 'information', 'current', 'trade', 'fair', 'exhibit', 'product', 'technology', 'customer', 'anyone', 'else', 'interested', 'overview', 'krone', 'machine', 'line', 'complemented', 'video', 'animation', 'well', 'detailed', 'presentation', 'brochure', 'used', 'mobile', 'device', 'content', 'also', 'retrieved', 'offline', 'accessed', 'via', 'internet', 'connection', 'available', 'english', 'german', 'spanish', 'chinese']",Business
40395,,"['archibus', 'mobile', 'client', 'central', 'version', 'later', 'archibus', 'solution', 'real', 'estate', 'infrastructure', 'facility', 'management', 'world', 'archibus', 'mobile', 'client', 'grant', 'immediate', 'ubiquitous', 'access', 'workflow', 'data', 'archibus', 'including', 'graphical', 'non-graphical', 'report', 'form', 'view', 'archibus', 'mobile', 'client', 'delivers', 'live', 'semi-connected', 'access', 'archibus', 'ensuring', 'proper', 'validation', 'transmitted', 'data', 'oversight', 'field', 'submission', 'adherence', 'business', 'rule', 'workflow', 'compliance', 'organization', 'security', 'policy', 'able', 'archibus', 'mobile', 'client', 'install', 'window', 'phone', 'device', 'enter', 'url', 'archibus', 'administrator', 'provided', 'e.g', '\\\\archibusserver:8080', 'single', 'sign', 'enter', 'archibus', 'credential', 'archibus', 'mobile', 'client', 'automatically', 'install', 'load', 'archibus', 'administrator', 'enabled', 'account']",Business  >  Inventory & logistics
40402,,"['product', 'inventory', 'management', 'manage', 'product', 'purchase', 'sale', 'information', 'count', 'inventory', 'product', 'unlimited', 'product', 'entry', 'added', 'manage', 'purchase', 'sale', 'product', 'automatic', 'statistic', 'purchase', 'quantity', 'purchase', 'amount', 'automatic', 'statistic', 'sale', 'quantity', 'sale', 'amount', 'automatically', 'count', 'sale', 'profit']",Business
40414,,"['quickly', 'search', 'compare', 'print', 'shipping', 'label', 'ups', 'usps', 'fedex', 'single', 'save', 'time', 'easily', 'find', 'best', 'rate', 'print', 'label', 'comfort', 'pc', 'tablet', 'important', 'version', 'support', 'searching', 'comparing', 'rate', 'order', 'purchase/print', 'label', 'buy', 'shipper', 'pro', 'upgrade', 'within', 'create', 'account', 'easy', 'post', 'benefit', 'stop', 'paying', 'monthly', 'fee', 'label', 'service', 'instant', 'access', 'deeply', 'discounted', 'commercial', 'plus', 'pricing', 'usps', 'shop', 'print', 'usps', 'ups', 'fedex', 'label', 'pdf', 'png', 'zpl', 'format', 'flat', 'rate', 'regional', 'standard', 'packaging', 'usps', 'ups', 'support', 'worldwide', 'international', 'shipping', 'complete', 'custom', 'form', 'shipper', 'pro', 'upgrade', 'requires', 'create', 'easypost', 'account', 'fast', 'easy', 'setup', 'subscription', 'fee', 'change', 'cent', 'per', 'package', 'ship']",Business  >  Inventory & logistics
40419,,"['wirelessdms', 'window', 'client', 'edocs', 'dm', 'client', 'matrix', 'logic', 'access', 'open', 'text', 'edocs', 'dm', 'document', 'management', 'system', 'window', 'device', 'application', 'designed', 'add-on', 'open', 'text', 'edocs', 'dm', 'system', 'formerly', 'hummingbird', 'dm', 'document', 'management', 'system', 'download', 'application', 'application', 'connects', 'lightweight', 'wirelessdms', 'device', 'server', 'application', 'server', 'via', 'mobile', 'network', 'wifi', 'connection', 'communication', 'via', 'wirelessdms', 'efficient', 'network', 'communication', 'providing', 'fast', 'economical', 'solution', 'note', 'wdms', 'device', 'server', 'must', 'purchased', 'matrix', 'logic', 'order', 'application', 'try', 'connecting', 'demo', 'server', 'demo', 'account', 'password', 'dm', 'quick', 'finger', 'tap', 'access', 'recent', 'edits', 'quicksearches', 'issue', 'content', 'profile', 'search', 'document', 'emailed', 'attachment', 'reference', 'viewed', 'device', 'full', 'contacts/mail', 'integration', 'device', 'upload', 'document', 'version', 'search', 'hierarchy', 'dynamic', 'view', 'guided', 'search', 'display', 'document', 'history', 'profile', 'profile', 'document', 'navigate', 'dynamic', 'view', 'wirelessdms', 'window', 'client', 'part', 'wirelessdms', 'suite']",Business
40430,,"['mtemptationes', 'brings', 'employee', 'individual', 'time', 'management', 'function', 'including', 'clocking', 'absence', 'request', 'activity', 'attendance', 'declaration', 'consultation', 'visualization', 'schedule', 'manager', 'mtemptationes', 'enables', 'efficient', 'waiting', 'time', 'travel', 'manage', 'time', 'attendance', 'team']",Business
40433,,"['banana', 'mandrill', 'toolsuite', 'interacting', 'mandrill', 'transactional', 'service', 'please', 'note', 'valid', 'mandrill', 'account', 'api', 'key', 'required', 'application']",Business  >  Sales & marketing
40437,,"['send', 'file', 'book', 'computer', 'kindle', 'device']",Business  >  CRM
40447,,"['order', 'taking', 'system', 'sale', 'representative', 'help', 'rep', 'instant', 'information', 'product', 'customer', 'price', 'etc', 'allow', 'rep', 'take', 'order', 'modify', 'order', 'using', 'previously', 'saved/confirmed', 'order', 'template', 'order', 'order', 'saving', 'order', 'csv', 'view', 'customer', 'invoice', 'statement', 'outstanding', 'balance', 'application', 'control', 'rearrange', 'basket', 'column', 'show/hide', 'list', 'customer', 'product', 'etc']",Business
40485,,"['elearning', 'lm', 'make', 'easy', 'access', 'everything', 'elearning', 'training', 'bookshelf', 'resource', 'much', 'including', 'social', 'learning', 'message', 'news']",Business
40492,,"['event', 'networking', 'tool', 'event', 'run', 'microsoft', 'romania', 'application', 'enables', 'find', 'information', 'public', 'event', 'network', 'people', 'attending', 'event']",Business  >  Collaboration
