,package,description,category
33610,,"['texteditor', 'ultra', 'powerful', 'editor', 'plain', 'text', 'file', 'easy', 'power', 'user', 'requires', 'designed', 'touch', 'mouse', 'keyboard', 'run', 'pc', 'tablet', 'phone']",Developer tools  >  Utilities
33675,,"['0x', 'hex', 'viewer', 'little', 'tool', 'viewing', 'content', 'structure', 'file', 'hexadecimal', 'format', 'primary', 'intended', 'developer', 'work', 'window', 'desktop', 'mobile', 'also', 'landscape', 'mode', 'show', 'file', 'gb', 'size', 'hexdecimal', 'format', 'zoom', 'two', 'finger', 'ctrl', 'mouse', 'wheel', 'show', 'le', 'byte', 'per', 'line', 'double', 'click', 'hex', 'listing', 'toggle', 'ascii', 'mode', 'arrow', 'end', 'next', 'arrow', 'start', 'previous', 'search', 'hex', 'value', 'text', 'latin-1', 'utf-8', 'utf-16', 'ignore', 'case', 'work', 'also', 'continuum', 'trial', 'version', 'exactly', 'functionality', 'used', 'unlimited', 'could', 'also', 'buy', 'little', 'compliment', 'future', 'development', 'privacy', 'policy', 'requires', 'capability', 'data', 'collected', 'ad', 'implementation', 'detail', 'may', 'interest', 'listview', 'data', 'virtualisation', 'display', 'data', 'kb', 'block', 'file', 'read', 'cached', 'mb', 'file', 'size', 'necessary', 'listview', 'problem', 'extremly', 'large', 'list']",Developer tools  >  Utilities
33831,,"['developer', 'window', 'store', 'tired', 'resize', 'tile', 'application', 'time', 'develop', 'application', 'little', 'handy', 'application', 'right', 'give', 'two', 'image', 'square', 'wide', 'select', 'target', 'store', 'type', 'press', 'generate', 'required', 'image', 'second', 'day', 'trial', 'test', 'application', 'developing', 'please', 'consider', 'buying', 'full', 'version', 'support', 'window', 'project', 'type', 'support', 'window', 'project', 'type', 'support', 'window', 'phone', 'project', 'type']",Developer tools  >  Design tools
33856,,"['open', 'apple', 'passbook', 'wallet', 'file', 'window', 'pc', 'clicking', '.pkpass', 'file']",Developer tools  >  Utilities
33864,,"['monitor', 'pin', 'value', 'usb', 'connected', 'arduino', 'show', 'low', 'delay', 'voltage', 'analog', 'pin', 'chart', 'work', 'mobile', 'phone', 'raspberry', 'pi', 'full', 'desktop', 'ideal', 'monitor', 'developing', 'iot', 'solution']",Developer tools  >  Utilities
33927,,"['portkill', 'allows', 'view', 'processes/applications', 'using', 'certain', 'port', 'number', 'portkill', 'kill', 'process/application', 'running', 'port', 'especially', 'useful', 'developer', 'sometimes', 'nodejs', 'server', 'stop', 'properly', 'using', 'portkill', 'much', 'faster', 'simpler', 'running', 'command', 'show', 'port', 'used', 'process/application', 'kill', 'process', 'gui', 'quickly', 'filter', 'based', 'port', 'number/process', 'name', 'process', 'id', 'ad']",Developer tools  >  Utilities
34186,,"['program', 'enables', 'user', 'convert', 'yu-gi-oh', 'deck', 'ygopro', 'usable', 'deck', 'tabletop', 'simulator']",Developer tools  >  Utilities
34188,,"['contains', 'collection', 'sample', 'seeing', 'seeing', '3d/2d', 'rendering', 'library', 'c', 'powered', 'direct3d', 'meant', 'desktop', 'application', 'win.forms', 'wpf', 'window', 'store', 'feature', 'overview', 'seeing', '.net', 'core', '.net', 'standard', 'classic', '.net', 'framework', 'full', 'integration', 'windows.forms', 'wpf', 'winrt', 'heavy', 'multithreading', 'calculation', 'rendering', 'done', 'background', 'thread', 'working', 'multiple', 'graphic', 'device', 'dynamically', 'configure', 'target', 'device', 'per', 'view', 'working', 'multiple', 'scenegraphs', 'dynamically', 'configure', 'current', 'scene', 'per', 'view', 'flexible', 'postprocessing', 'mechanism', 'software', 'rendering', 'using', 'warp', 'technology', 'integration', 'direct2d', 'directly', '3d', 'render', 'process', 'build', 'custom', '3d', 'model', 'code', 'import', 'external', '3d', 'model', 'much']",Developer tools  >  Reference & training
34237,,"['color', 'small', 'tool', 'color', 'pixel', 'position', 'desktop', 'wherever', 'mouse', 'move', 'corresponding', 'color', 'value', 'suitable', 'designer', 'developer']",Developer tools  >  Design tools
34281,,"['mdztextviewer', 'fast', 'viewer', 'supporting', 'utf-8', 'utf-16', 'utf-32', 'encoding', 'xml', 'demonstrates', 'mdz_xml', 'mdz_ansi', 'mdz_unicode', 'mdz_vector', 'mdz_file', 'mdz_editor', 'mdz_font', 'mdz_ui', 'library', 'capability', 'window', 'gdi', 'opengl', 'renderers', 'text', '64-bit', 'software', 'version', 'packed', 'window', 's-mode', 'microsoft', 'store', 'please', 'take', 'look', 'maxdz.com', '32-bit', '64-bit', 'installers', 'window', 'version', 'window']",Developer tools  >  Utilities
34318,,"['dll', 'runner', 'lightweight', 'speedy', 'software', 'run', 'dll', 'tool', 'software', '1.click', 'button', 'select', 'dll', 'file', '2.input', 'function', 'name', '3.input', 'command', 'line', '4.click', ""'run"", 'button']",Developer tools
34344,,"['edit', 'gherkin', 'file', 'excel-style', 'table']",Developer tools  >  Utilities
34353,,"['dependency', 'viewer', 'tool', 'scan', '32-bit', '64-bit', 'window', 'module', 'exe', 'dll', 'ocx', 'sys', 'etc', 'build', 'hierarchical', 'tree', 'diagram', 'dependent', 'module']",Developer tools  >  Utilities
34354,,"['peviewer', 'simple', 'compact', 'bit', 'portable', 'executable', 'file', 'format', 'pe', 'explorer', 'show', 'header', 'basic', 'information', 'application', 'work', 'pe/pe+/pe32+', 'format', 'exe', 'dll', 'msstyles', 'sys', 'ocx', 'activex', 'wdm', 'nt', 'driver', 'scr', 'win32', 'executables', 'pe', 'portable', 'executable', 'format', 'designed', 'microsoft', 'used', '32-bit', '64-bit', 'version', 'window', 'operating', 'system', 'i.e', 'win9x', 'win2000', 'winnt', 'window', 'xp', 'window', 'server', 'window', 'vista', 'window', 'window', 'server', 'etc', 'ia-32', 'ia-64', 'x86-64', 'amd64/intel64', 'machine']",Developer tools  >  Utilities
34479,,"['show', 'azure', 'computer', 'vision', 'ocr', 'technology', 'uwp']",Developer tools  >  Reference & training
34618,,"['simple', 'tool', 'format/pretty', 'print', 'json']",Developer tools  >  Utilities
34687,,"['fast', 'find', 'culture', 'code', 'primarily', 'developer', 'developer', 'globalization', 'localized', 'application']",Developer tools  >  Utilities
34755,,"['iot', 'explorer', 'alljoyn', 'window', 'universal', 'application', 'interacting', 'alljoyn', 'device', 'local', 'proximity', 'network', 'developer', 'list', 'available', 'alljoyn', 'device', 'inspect', 'interface', 'object', 'structure', 'well', 'receive', 'signal', 'set', 'property', 'call', 'method']",Developer tools  >  Utilities
34791,,"['window', 'remote', 'arduino', 'experience', 'application', 'designed', 'allow', 'user', 'control', 'arduino', 'microcontroller', 'remotely', 'directly', 'manage', 'gpio', 'adc', 'pwm', 'capability', 'arduino', 'board', 'window', 'device', 'make', 'sure', 'standardfirmata', 'uploaded', 'board', 'connecting', 'make', 'note', 'baud', 'rate', 'using', 'connecting', 'via', 'usb', 'bluetooth', 'head', 'windowsondevices.com', 'sample', 'tutorial', 'building', 'remote-controlled', 'project']",Developer tools  >  Utilities
34828,,"['generate', 'visual', 'state', 'setter', 'using', 'diff', 'analysis', 'named', 'element', 'xaml', 'info', '//reflectionit.nl/blog/2018/xaml-diff-generate-visual-state-setters']",Developer tools  >  Utilities
34981,,"['ampare', 'json', 'bad', 'quote', 'fix', 'simple', 'software', 'detect', 'bad', 'quote', 'dirty', 'json', 'automatically', 'fix', 'touch', 'button']",Developer tools
35172,,"['bluebird', 'barcode', 'application']",Developer tools  >  Utilities
35214,,"['test', 'iot', 'core', 'update']",Developer tools  >  Reference & training
35223,,"['html', 'developer', 'kit', 'allows', 'author', 'edit', 'preview', 'save', 'html', 'document']",Developer tools  >  Development kits
35368,,"['small', 'show', 'supported', 'uwp', 'advertising', 'example', 'microsoft', 'advertising', 'adcontrol', 'additionally', 'show', 'interstitial', 'fullsize', 'advertising', 'xaml', 'c', 'code', 'download']",Developer tools  >  Reference & training
35376,,"['barcode', 'setting', 'application']",Developer tools  >  Utilities
35602,,"['notepad', 'editor', 'multifunctional', 'text', 'editor', 'easily', 'edit', 'batch', '.bat', 'c-sharp', '.cs', 'cascading', 'style', 'sheet', '.css', 'hypertext', 'markup', 'language', '.html', 'hypertext', 'preprocessor', '.php', 'python', '.py', 'text', '.txt', 'extensible', 'markup', 'language', '.xml', 'extensible', 'application', 'markup', 'language', '.xaml', 'file', 'window', 'window', 'mobile', 'device', 'save', 'edit', 'immediately', 'project', 'e.g', 'python', 'project']",Developer tools  >  Development kits
35737,,"['application', 'fetch', 'response', 'showing', 'appropriate', 'response', 'message', 'verify', 'local', 'public', 'hosted', 'server']",Developer tools  >  Development kits
35916,,"['python', 'easy', 'learn', 'powerful', 'programming', 'language', 'efficient', 'high-level', 'data', 'structure', 'simple', 'effective', 'approach', 'object-oriented', 'programming', 'python', 'elegant', 'syntax', 'dynamic', 'typing', 'together', 'interpreted', 'nature', 'make', 'ideal', 'language', 'scripting', 'rapid', 'application', 'development', 'many', 'area', 'platform', 'expected', 'existing', 'copy', 'python', 'run', 'either', 'update', 'path', 'raise', 'priority', 'open', 'manage', 'execution', 'alias', 'start', 'disable', 'shortcut', 'python', 'interpreter', 'extensive', 'standard', 'library', 'freely', 'available', 'source', 'binary', 'form', 'major', 'platform', 'python', '//www.python.org/', 'may', 'freely', 'distributed', 'also', 'contains', 'distribution', 'pointer', 'many', 'third', 'party', 'python', 'module', 'program', 'tool', 'additional', 'documentation', 'python', 'interpreter', 'easily', 'extended', 'function', 'data', 'type', 'implemented', 'c', 'c++', 'language', 'callable', 'c', 'python', 'also', 'suitable', 'extension', 'language', 'customizable', 'application']",Developer tools  >  Development kits
36005,,"['devexpress', 'uwp', 'control', 'allow', '.net', 'developer', 'leverage', 'existing', 'knowledge', 'build', 'elegant', 'user', 'experience', 'optimized', 'window', 'built-in', 'mvvm', 'touch-enabled', 'control', 'make', 'easy', 'deliver', 'intuitive', 'high-performance', 'application', 'meet', 'microsoft', 'guideline', 'universal', 'window', 'platform', 'ready', 'publication', 'microsoft', 'store', 'sample', 'application', 'illustrates', 'control', 'work', 'within', 'window', 'environment', 'create', 'enterprise-ready', 'modern', 'ui', 'application', 'today']",Developer tools  >  Development kits
36009,,"['devexpress', 'uwp', 'control', 'allow', '.net', 'developer', 'leverage', 'existing', 'knowledge', 'build', 'elegant', 'user', 'experience', 'optimized', 'window', 'built-in', 'mvvm', 'touch-enabled', 'control', 'make', 'easy', 'deliver', 'intuitive', 'high-performance', 'application', 'meet', 'microsoft', 'guideline', 'universal', 'window', 'platform', 'ready', 'publication', 'microsoft', 'store', 'sample', 'application', 'illustrates', 'control', 'work', 'within', 'window', 'environment', 'create', 'enterprise-ready', 'modern', 'ui', 'application', 'today']",Developer tools  >  Development kits
36017,,"['decode', 'base64', 'data', 'text', 'alternatively', 'data', 'something', 'binary', 'non-text', 'zip', 'decode', 'base64', 'data', 'file', 'also', 'encode', 'text', 'base64']",Developer tools  >  Utilities
36028,,"['fantastic', 'let', 'execute', 'write', 'html', 'cs', 'j', 'code', 'also', 'save', 'project', 'gist', 'github']",Developer tools  >  Design tools
36154,,"['bluetooth', 'console', 'small', 'test', 'connection', 'another', 'device']",Developer tools  >  Networking
36163,,"['mokit', 'enables', 'quickly', 'wrap', 'screenshots', 'device', 'artwork', 'provides', 'better', 'visual', 'context', 'screenshots', 'promotional', 'material', 'create', 'gorgeous', 'image', 'store', 'minute', 'lot', 'device', 'available']",Developer tools  >  Design tools
36252,,"['provides', 'basic', 'advanced', 'detail', 'every', 'concept', 'used', 'c', 'c', 'sharp', 'data', 'divided', 'within', 'list', 'easy', 'understand', 'require', 'running', 'internet', 'connection', 'functioning', 'description', 'c', 'programming', 'c', 'multi-purpose', 'computer', 'programming', 'language', 'suitable', 'wide', 'variety', 'development', 'need', 'introduces', 'c', 'language', 'fundamental', 'cover', 'variety', 'base', 'class', 'library', 'bcl', 'provided', 'microsoft', '.net', 'framework', 'although', 'c', 'derived', 'c', 'programming', 'language', 'garbage', 'collection', 'allow', 'beginner', 'become', 'proficient', 'c', 'quickly', 'c', 'c++', 'similar', 'java', 'object-oriented', 'come', 'extensive', 'class', 'library', 'support', 'exception', 'handling', 'multiple', 'type', 'polymorphism', 'separation', 'interface', 'implementation', 'topic', 'covered', '.net', 'framework', 'overview', 'window', 'form', 'console', 'programming', 'marshalling', 'delegate', 'event', 'generic', 'collection', 'exception', 'extension', 'method', 'design', 'pattern', 'abstract', 'class', 'threading', 'naming', 'inheritance', 'object', 'lifetime', 'class', 'partial', 'class', 'control', 'object', 'variable', 'namespaces', 'operator', 'data', 'structure', 'c', 'keywords']",Developer tools  >  Reference & training
36474,,"['take', 'advantage', 'phaser.io', 'powerful', 'p2', 'matter', 'j', 'physic', 'system', 'complex', 'object', 'collision', 'detection', 'easy', 'polygon', 'maker', 'easily', 'create', 'polygon', 'data', 'json', 'file', 'sprite', 'super', 'simple']",Developer tools  >  Utilities
36623,,"['main', 'problem', 'today', 'computation', 'creation', 'mathematical', 'model', 'lot', 'tool', 'expert', 'major', 'challenge', 'fast', 'reliable', 'secure', 'calculation', 'type', 'computing', 'component', 'addition', 'easy', 'flexible', 'handling', 'calculation', 'independent', 'generated', 'code', 'proprietary', 'external', 'software.', 'paceval', 'mathematical', 'software', 'module', 'offer', 'unique', 'performance', 'different', 'set', 'characteristic', 'tool', 'easily', 'integrate', 'paceval', 'library-', 'source-code', 'version', 'software', 'solution', 'see', 'also', 'code', 'example', '//paceval.com/simple-code-example', 'paceval', 'solve', 'closed-form', 'expression', 'length', 'unlimited', 'variable', 'super-fast', 'computer', 'system', 'independent', 'achieve', 'us', 'new-gen', 'mathematical', 'parser', 'unique', 'caching', 'functionality', 'requires', 'small', 'memory', 'footprint']",Developer tools  >  Development kits
36779,,"['check', 'broken', 'link', 'note', 'application', 'check', 'server-side', 'generated', 'html']",Developer tools  >  Utilities
36818,,"['demo', 'showcase', 'current', 'possibility', 'uwiip', 'lib', '//github.com/cefoot/uwiimotep', 'intent', 'build', 'library', 'utilize', 'wii', 'remote', 'controller', 'wiimote', 'uwp', 'demonstrates', 'current', 'development', 'status', 'library', 'probably', 'u', ""'ll"", 'wiimote', 'controller', 'pc', 'bluetooth', 'communicate', 'controller']",Developer tools  >  Development kits
36902,,"['data', 'chart', 'application', 'request', 'json', 'rest', 'endpoint', 'quickly', 'form', 'chart', 'save', 'url', 'value', 'display', 'quick', 'lookup']",Developer tools  >  Utilities
36976,,"['small', 'calculator', 'calculate', 'different', 'version', 'hex', 'color', 'adjusting', 'hue', 'saturation', 'lightness', 'color']",Developer tools  >  Design tools
37014,,"['demonstrates', 'capability', 'win2d', 'graphic', 'api']",Developer tools  >  Reference & training
37038,,"['simple', 'application', 'log', 'lifecycle', 'event']",Developer tools  >  Reference & training
37045,,"['extract', 'outstanding', 'color', 'image']",Developer tools  >  Design tools
37050,,"['learning', 'program', 'go', 'golang', 'lesson', 'go', 'compiled', 'programming', 'language', 'concurrent', 'imperative', 'structured', 'object-oriented', '—in', 'way', 'quite', 'special—', 'garbage', 'collector', 'supported', 'different', 'type', 'system', 'learn', 'program', 'go', 'golang', 'hesitate', 'download', 'start', 'learning', 'easy-to-use', 'didactical', 'video', 'easy', 'tutorial', 'learning', 'modern', 'language', 'programming', 'content', 'beginner', 'language', 'go', ""'ll"", 'also', 'find', 'section', 'advanced', 'level', 'complexity', 'delve', 'deeper', 'programming', 'language']",Developer tools  >  Reference & training
37077,,"['learning', 'program', 'angular', 'j', 'lesson', 'learn', 'angular', 'j', 'beginning', 'simple', 'tutorial', 'learn', 'scripting', 'language', 'hesitate', 'download', 'learn', 'language', 'fashionable', 'present', 'time', 'allow', 'find', 'good', 'job', 'already', 'know', 'something', 'angular', 'j', 'go', 'section', 'advanced', 'level', 'expert', 'learn', 'much', 'programming', 'language', 'go', 'even', ""'ll"", 'able', 'learn', 'news', 'brings', 'angular', 'learn', 'search', 'tool', 'find', 'aspect', 'course', 'angular', 'j']",Developer tools  >  Reference & training
37088,,"['brainf', 'ck', 'world', 'advanced', 'console/ide', 'debugger', 'brainf', 'ck', 'programming', 'language', 'exclusively', 'window', 'fully', 'featured', 'ide', 'support', 'breakpoints', 'syntax', 'highlight', 'autocompletion', 'interactive', 'console', 'lot', 'offer', 'complete', 'programming', 'experience', 'brainf', 'ck', 'platform', 'developer', 'know', 'write', 'c', 'try', 'something', 'different', ""'re"", 'curious', 'language', ""'ve"", 'heard', 'create', 'something', 'crazy', 'offer', 'everything', 'started', 'brainf', 'ck', 'language', 'language', 'easy', 'understand', 'difficult', 'every', 'program', 'start', 'array', 'caracters', 'bit', 'value', 'every', 'cell', 'set', 'pointer', 'first', 'cell', 'move', 'pointer', 'back', 'forth', 'operator', 'increment', 'decrement', 'value', 'cell', 'actually', 'pointed', 'operator', 'print', 'unicode', 'char', 'corresponding', 'value', 'cell', 'pointed', 'operator', 'assigns', 'actual', 'cell', 'value', 'first', 'character', 'stdin', 'buffer', 'also', 'create', 'loop', 'loop', 'start', 'value', 'current', 'cell', 'greater', 'end', 'cell', 'pointed', 'end', 'source', 'code', 'contains', 'character', 'brainf', 'ck', 'operator', 'ignored', 'interpreter', 'write', 'comment', 'inside', 'code', 'without', 'problem', 'send', 'info', 'window', 'feature', 'suggestion', 'found', 'bug']",Developer tools
37128,,"['mybi', 'application', 'load', 'sale', 'data', 'google', 'sheet', 'summarizes', 'produce', 'simple', 'effective', 'dashboard', 'used', 'mobile', 'device', 'well', 'desktop', 'mybi', 'designed', 'using', 'xamarin.forms', 'take', 'advantage', 'ui', 'control', 'included', 'componentone', 'studio', 'xamarin', 'suite']",Developer tools  >  Reference & training
37154,,"['simple', 'editor', 'start', 'coding', 'python']",Developer tools  >  Development kits
37196,,"['application', 'application', 'export', 'application', 'logo', 'image', 'file', 'io', 'android', 'window', 'application', 'development', 'using', 'xamarin', '・in', 'background', 'setting', 'set', 'background', 'color', 'necessary', 'background', 'image', 'etc', '・in', 'foreground', 'setting', 'add', 'foreground', 'vector', 'graphic', 'xaml', 'file', 'configure', 'layout', 'setting', 'etc', '・in', 'logo', 'image', 'export', 'select', 'target', 'platform', 'export', 'image', 'logo', 'file', 'clicking', 'export', 'button', 'library', '・win2d', 'copyright', 'c', 'microsoft', 'corporation', 'right', 'reserved', '//github.com/microsoft/win2d', '・svg', 'xaml', 'library', 'copyright', 'c', 'mntone', 'right', 'reserved', '//github.com/mntone/svgforxaml']",Developer tools  >  Design tools
37243,,"['kalipso', 'v4.0', 'client', 'client', 'window', 'developer', 'test', 'application', 'developed', 'sysdev', 'kalipso', 'designer', 'information', 'visit', '//kalipso.sysdevmobile.com']",Developer tools  >  Development kits
37320,,"['prototype', 'player', 'allows', 'customer', 'medialesson', 'tun', 'interactive', 'based', 'prototype', 'entering', 'customer', 'project', 'id']",Developer tools  >  Design tools
37330,,"['application', 'test', 'stanley', 'functionality', 'rail', 'backend']",Developer tools  >  Utilities
37379,,"['sorting', 'algorithm', 'visualizer', 'let', 'explore', 'different', 'sorting', 'algorithm', 'understand', 'code', 'procedure', 'visually', 'feel', 'share', 'coure']",Developer tools  >  Development kits
37418,,"['msdn', 'subscription', 'activation', 'key', 'pocket', 'secured', 'encrypted', 'pin', 'code', 'protected', 'import', 'msdn', 'throught', 'file', 'always', 'see', 'key', 'fast', 'search', 'included']",Developer tools  >  Reference & training
37489,,"['wi-fi', 'bluetooth', 'signal', 'scanning']",Developer tools  >  Utilities
37538,,"['===for', 'developer', 'only===', 'universal', 'logo', 'maker', 'window', 'resize', 'crop', 'logo', 'window', 'uwp', 'window', 'window', 'phone', 'package', 'quick', 'easy', 'image', 'size', 'included', 'beside', 'crop', 'resize', 'specific', 'size', 'add', 'custom', 'size', 'function']",Developer tools  >  Design tools
37569,,"['universal', 'quickest', 'efficient', 'character', 'map', 'using', 'directx', 'virtualization', 'panel', 'make', 'easier', 'getting', 'special', 'character', 'including', 'emoji', 'includes', 'unicode', 'character', 'section', 'search', 'character', 'font', 'awesome', 'segoe', 'mdl2', 'asset', 'hold', 'item', 'copy', 'option', 'menu', 'theme', 'setting', 'copy', 'paste', 'textbox', 'view', 'original', 'character', 'source', 'detects', 'font', 'available', 'desktop', 'mobile', 'watch', 'emoticon', 'segoe', 'ui', 'emoji', 'egyptian', 'hieroglyph', 'segoe', 'ui', 'historic', 'katakana', 'simsun', 'font', 'font', 'character']",Developer tools  >  Design tools
37641,,"['utility', 'translate', 'language', 'resource']",Developer tools  >  Utilities
37832,,"['modern', 'beautiful', 'mobile', 'text', 'editor', 'jcode', 'allows', 'write', 'run', 'javascript/html/css', 'sample', 'without', 'pc', 'internet', 'connection', 'using', 'window', 'mobile', 'device', 'jcode', 'lightweight', 'supporting', 'in-app', 'code', 'review', 'j', 'syntax', 'highlighting']",Developer tools  >  Design tools
37838,,"['ironcalc', 'simple', 'open-sourced', '.net', 'language', 'simple', 'calculation', 'extent', 'functionality', 'embedded', 'opensource', 'c', 'application']",Developer tools  >  Utilities
37897,,"['tool', 'display', 'device', 'info']",Developer tools  >  Development kits
38044,,"['growth是一款专注于web开发者成长的应用，涵盖web开发的流程及技术栈，web开发的学习路线、成长衡量等各方面。在这里，你将通过不断检验自己的学习成效，形成属于你自己的独一无二的个性技能图谱。', '在这里你可以了解到：', '完整的web开发，运维，部署，维护', '如何写好代码——重构、测试、模式', '遗留代码、遗留系统的形成', '在这里你可以get到：', '不同阶段所需的不同技能', '相关书单推荐', '相关技术栈推荐', 'web应用解决方案', '在这里你还可以：', '玩玩小游戏了解技能掌握状况', '一键解锁新技能，形成技能图谱', '一步步成为web顶尖开发者', '在使用过程中有任何问题和建议，都可以通过以下联系方式反馈给我们。', '邮箱：h', 'phodal.com', '微信公众号', 'phodal', '微博：', 'phodal']",Developer tools  >  Utilities
38057,,"['stackoverflow', 'search', 'bar', 'programmer', 'search', 'whatever', 'related', 'programming', 'using', 'program', 'type', 'thing', 'hit', 'enter', 'program', 'lead']",Developer tools
38126,,"['beacon', 'simulator', 'development', 'transmits', 'beacon', 'structured', 'packet', 'following', 'item', 'freely', 'set', 'uuid', 'major', 'minor', 'power', 'beacon', 'sent', 'simultaneously']",Developer tools  >  Utilities
38137,,"['json', 'xml', 'converter', 'window', 'uwp', 'json', 'xml', 'conversion', 'allows', 'fetch', 'json', 'data', 'directly', 'url', 'local', 'disk', 'processing', 'output', 'shared', 'saved', 'local', 'copied', 'clipboard', 'support', 'following', 'set', 'custom', 'indentation', 'load', 'data', 'url', 'load', 'data', 'local', 'file', 'save', 'output', 'local', 'disk', 'share', 'output', 'via', 'native', 'share', 'ui', 'copy', 'clipboard']",Developer tools  >  Utilities
38143,,"['json', 'hub', 'includes', 'json', 'formatter', 'json', 'validator', 'json', 'beautifier', 'json', 'minifier', 'json', 'xml', 'json', 'yaml', 'json', 'array', 'csv', 'json', 'tsv', 'json', 'base64', 'converter', 'allows', 'fetch', 'data', 'directly', 'url', 'local', 'disk', 'processing', 'output', 'shared', 'saved', 'local', 'copied', 'clipboard', 'support', 'following', 'general', 'set', 'custom', 'indentation', 'set', 'custom', 'delimiter', 'load', 'data', 'url', 'load', 'data', 'local', 'file', 'save', 'output', 'local', 'disk', 'share', 'output', 'via', 'window', 'share', 'copy', 'clipboard', 'json', 'json', 'formatter', 'json', 'validator', 'json', 'minifier', 'json', 'xml', 'converter', 'json', 'yaml', 'converter', 'json', 'array', 'non-nested', 'csv', 'converter', 'json', 'tsv', 'converter', 'json', 'base64', 'converter']",Developer tools  >  Utilities
38144,,"['csv', 'hub', 'includes', 'csv', 'json', 'xml', 'tsv', 'base64', 'converter', 'also', 'includes', 'tsv', 'json', 'xml', 'csv', 'base64', 'conversion', 'allows', 'fetch', 'data', 'directly', 'url', 'local', 'disk', 'processing', 'output', 'shared', 'saved', 'local', 'copied', 'clipboard', 'support', 'following', 'general', 'set', 'custom', 'indentation', 'set', 'custom', 'delimiter', 'load', 'data', 'url', 'load', 'data', 'local', 'file', 'save', 'output', 'local', 'disk', 'share', 'output', 'via', 'window', 'share', 'copy', 'clipboard', 'csv', 'csv', 'json', 'converter', 'csv', 'xml', 'converter', 'csv', 'base64', 'converter', 'csv', 'tsv', 'converter', 'tsv', 'tsv', 'json', 'converter', 'tsv', 'xml', 'converter', 'tsv', 'base64', 'converter', 'tsv', 'csv', 'converter']",Developer tools  >  Utilities
38148,,"['guid', 'generator', 'uwp', 'simple', 'guid', 'generator', 'support', 'generation', 'guids', 'time', 'output', 'shared', 'native', 'share', 'ui', 'copied', 'clipboard', 'saved', 'text', 'file', 'output', 'either', 'plain', 'text', 'guids', 'base64', 'encoded', 'guids']",Developer tools  >  Utilities
38162,,"['xml', 'hub', 'includes', 'tool', 'xml', 'json', 'xml', 'prettify', 'xml', 'minify', 'xml', 'base64', 'xml', 'yaml', 'allows', 'fetch', 'data', 'directly', 'url', 'local', 'disk', 'processing', 'output', 'shared', 'saved', 'local', 'copied', 'clipboard', 'support', 'following', 'general', 'set', 'custom', 'indentation', 'load', 'data', 'url', 'load', 'data', 'local', 'file', 'save', 'output', 'local', 'disk', 'share', 'output', 'via', 'window', 'share', 'output', 'editor', 'support', 'code', 'folding', 'syntax', 'highlighting', 'copy', 'clipboard', 'xml', 'xml', 'formatter/beautifier', 'xml', 'validator', 'xml', 'minifier', 'xml', 'json', 'converter', 'xml', 'yaml', 'converter', 'xml', 'base64', 'converter']",Developer tools  >  Utilities
38171,,"['simple', 'json', 'formatter', 'window', 'uwp', 'json', 'formatting', 'prettify', 'allows', 'fetch', 'json', 'data', 'directly', 'url', 'local', 'disk', 'processing', 'output', 'shared', 'saved', 'local', 'copied', 'clipboard', 'support', 'following', 'set', 'custom', 'indentation', 'load', 'data', 'url', 'load', 'data', 'local', 'file', 'save', 'output', 'local', 'disk', 'share', 'output', 'via', 'window', 'share', 'copy', 'clipboard']",Developer tools  >  Utilities
38175,,"['xml', 'json', 'converter', 'window', 'uwp', 'xml', 'json', 'conversion', 'allows', 'fetch', 'xml', 'data', 'directly', 'url', 'local', 'disk', 'processing', 'output', 'shared', 'saved', 'local', 'copied', 'clipboard', 'support', 'following', 'set', 'custom', 'indentation', 'load', 'data', 'url', 'load', 'data', 'local', 'file', 'save', 'output', 'local', 'disk', 'share', 'output', 'via', 'native', 'share', 'ui', 'copy', 'clipboard']",Developer tools  >  Utilities
38180,,"['csv', 'json', 'converter', 'window', 'csv', 'json', 'conversion', 'allows', 'fetch', 'csv', 'data', 'directly', 'url', 'local', 'disk', 'processing', 'output', 'saved', 'local', 'disk', 'copied', 'clipboard', 'support', 'following', 'load', 'data', 'url', 'load', 'data', 'local', 'file', 'save', 'output', 'local', 'disk', 'copy', 'clipboard']",Developer tools  >  Utilities
38306,,"['train', 'machine', 'learning', 'model', 'draw', 'shape']",Developer tools  >  Utilities
38378,,"[""'netterminal"", 'application', 'testing', 'network', 'communication', 'technician', 'sending', 'test', 'message', 'tracking', 'working', 'function', 'client', 'server', 'tcp', 'udp', 'transport', 'layer', 'message', 'enter', 'text', 'hexadecimal', 'format', 'applied', 'higher', 'communication', 'protocol', 'assembly', 'full', 'responsibility', 'user', 'requires', 'knowledge', 'communication', 'protocol', 'tested', 'application', 'directed', 'mainly', 'field', 'industrial', 'automation', 'generality', 'however', 'provides', 'wider', 'application', 'also', 'find', 'eg', 'field', 'iot', 'i.e.', 'internet', 'thing', 'etc']",Developer tools  >  Networking
38381,,"['bluespp', 'bluetooth', 'spp', 'communication', 'tool', 'connect', 'supporting', 'serial', 'port', 'profile', 'bluetooth', 'device', 'cellphone', 'mcu', 'arduino', 'raspberry', 'pi', 'remark', 'due', 'system', 'limitation', 'must', 'run', 'bluespp', 'quit', 'first', 'pairing', 'another', 'device']",Developer tools  >  Networking
38399,,['factorytest'],Developer tools  >  Design tools
