,package,description,category
34300,,"['simple', 'professional', 'medium', 'player', 'image', 'viewer', 'window', 'look-see', 'get', 'way', 'let', 'review', 'work', 'includes', 'needed', 'professional', 'smpte', 'timecode', 'frame', 'stepping', 'image', 'sequence', 'open', 'audio', 'video', 'raster', 'image', 'almost', 'format', 'find', 'ca', 'open', 'please', 'let', 'u', 'know', 'also', 'included', 'review', 'tool', 'basic', 'export', 'bunch', 'bell', 'whistle', 'go', 'ahead', 'give', 'look-see']",Multimedia design  >  Photo & video production
34367,,"['convert', 'mp3/ogg', 'music', 'file', 'wav', 'format', '1.click', ""'open"", 'button', 'select', 'mp3/ogg', 'music', 'file', '2.click', ""'decode"", 'button', 'convert']",Multimedia design  >  Music production
34830,,"['different', 'type', 'video', 'audio', 'file', 'application', 'automatically', 'adjust', 'according', 'window', 'size', 'also', 'music', 'background', 'take', 'le', 'memory', 'installation', 'responsive', 'take', 'le', 'time', 'load', 'file']",Multimedia design
35225,,"['boxart', 'allows', 'create', 'image', 'box', 'format', 'brush', 'drawing']",Multimedia design  >  Illustration & graphic design
35391,,"['chinese', 'traditional', 'color', 'choose', 'color', 'click', 'copy', 'color', 'code']",Multimedia design  >  Illustration & graphic design
35611,,"['contains', 'fantastic', 'hd', 'lock', 'screen', 'zhuo', 'wang', 'auto', 'changer', 'lock', 'screen', 'never', 'look', 'dull']",Multimedia design  >  Illustration & graphic design
36044,,"['font', 'lounge', 'quickest', 'way', 'install', 'open', 'source', 'font', 'faster', 'google', 'font', 'bigger', 'typekit', 'period', 'create', 'meme', 'save', 'font', 'file', 'install', 'system-wide', 'import', 'image', 'create', 'meme', 'word', 'art', 'hand-picked', 'font', 'sourced', 'github', 'font', 'squirrel', 'independent', 'foundry', 'google', 'font', 'font', 'lounge', 'font', 'open', 'source', 'mean', 'font', 'personal', 'commercial', 'project', ""'re"", 'lawyer', 'mean', 'entirely', 'virtually', 'limitation', 'instantly', 'install', 'save', 'font', 'le', 'second', 'simply', 'right', 'click', 'hold', 'font', 'select', 'install', 'font', 'lounge', 'require', 'internet', 'connection', 'text', 'image', 'create', 'font', 'art', 'meme', 'share', 'friend', 'portable', 'internet', 'connection', 'required', 'view', 'explore', 'install', 'font', 'go', 'quickly', 'find', 'font', 'using', 'font', 'lounge', 'advanced', 'filter', 'system', 'search', 'keyword', 'width', 'category', 'designer', 'family', 'size', 'discover', 'font', 'browsing', 'curated', 'collection']",Multimedia design  >  Illustration & graphic design
36471,,"['create', 'synth', 'sound', 'sound', 'midi', 'keyboard', 'waveform', 'factory', 'draw', 'waveform', 'listen', 'sound', 'also', 'create', 'sound', 'morphing', 'waveform', 'another']",Multimedia design  >  Music production
36596,,"['manband', 'looper', 'specialized', 'real-time', 'creation', 'manipulation', 'audio', 'loop', 'includes', 'many', 'metronome', 'several', 'time', 'signature', 'volume', 'pan', 'solo', 'mute', 'loop', 'repeat', 'attribute', 'loop', 'loop', 'group', 'modify', 'mute', 'solo', 'repeat', 'loop', 'attribute', 'many', 'loop', 'manipulation', 'tap', 'tempo', 'button', 'automatic', 'starting', 'press', 'button', 'first', 'beat', 'button', 'n', 'beat', 'button', 'end', 'bar', 'start', 'playing', 'good', 'tempo', 'right', 'time', 'signature', 'even', 'change', 'number', 'bar', 'main', 'loop', 'recording', 'put', 'rythm', 'loop', 'repeat', 'attribute', 'record', 'solo', 'perfect', 'music', 'creation', 'live', 'performance']",Multimedia design  >  Music production
37067,,"['explore', 'creativity', 'vector', 'artist', 'whether', 'artist', 'designer', 'fun', 'vector', 'artist', 'great', 'beginner', 'useful', 'tool', 'professional', 'graphic', 'designer', 'fully', 'featured', 'graphic', 'editor', 'work', 'great', 'window', 'without', 'touch', 'screen', 'draw', 'different', 'kind', 'shape', 'draw', 'ellipsis', 'rectangle', 'path', 'create', 'bezier', 'curve', 'draw', 'freehand', 'line', 'draw', 'shape', 'star', 'cloud', 'heart', 'fill', 'linear', 'radial', 'gradient', 'transparency', 'draw', 'text', 'fill', 'different', 'color', 'gradient', 'vector', 'drawing', 'different', 'painting', 'create', 'highly', 'accurate', 'shape', 'zoomed', 'amount', 'still', 'stay', 'sharp', 'also', 'paint', 'guide', 'image', 'trace', 'round', 'vector', 'shape', 'create', 'edit', 'vector', 'file', 'svg', 'format', 'versatile', 'format', 'compatible', 'lot', 'software', 'inkscape', 'photoshop', 'great', 'create', 'great', 'artwork', 'last', 'great', 'artistic', 'mind', 'create', 'art', 'shape', 'curve', 'art', 'program', 'create', 'art', 'way', 'professional', 'standard', 'shape', 'bezier', 'curve', 'load', 'svg', 'graphic', 'edit', 'modify', 'load', 'save', 'file', 'vector', 'format', 'image', 'transparency', 'fully', 'featured', 'vector', 'graphic', 'editor', 'window', 'store', 'draw', 'graphic', 'icon', 'design', 'save', 'svg', 'png', 'special', 'effect', 'linear', 'radial', 'gradient', 'transparency', 'make', 'picture', 'look', 'amazing', 'could', 'load', 'image', 'program', 'photoshop', 'zoom', 'much', 'vector', 'image', 'remain', 'sharp', 'add', 'colour', 'gradient', 'transparency', 'transparent', 'gradient', 'lot', 'inbuilt', 'shape', 'including', 'circle', 'rectangle', 'triangle', 'star', 'cloud', 'heart', 'moon', 'line', 'ring', 'diamond', 'sector', 'visit', 'tip', 'resource', 'feedback', 'unleash', 'inner', 'leonardo', 'davinci', 'raphiel', 'fun', 'vector', 'artist']",Multimedia design  >  Illustration & graphic design
37091,,"['draw', 'anything', 'spot', 'draw', 'freely', 'simple', 'manipulation', 'let', 'draw', 'happily', 'using', 'various', 'color', 'continue', 'tap', 'finger', 'place', 'ball', 'appear', 'back', 'hand', 'draw', 'line', 'moving', 'hand', 'ball', 'tap', 'menu', 'button', 'display', 'color', 'palette', 'select', 'color', 'tap', 'ball', 'right', 'side', 'select', 'thickness', 'line', 'step', 'tap', 'clear', 'button', 'erase', 'line', 'tap', 'undo', 'button', 'return', 'previous', 'state']",Multimedia design  >  Illustration & graphic design
37141,,"['3d', 'model', 'maker', 'let', 'create', 'virtual', '3d', 'model', 'computer', 'create', 'anything', 'imagination', 'think', 'limited', 'simple', 'cube', 'block', 'us', 'mesh', 'polygon', 'used', 'toy', 'story', 'us', '3d', 'file', 'format', 'compatible', 'lot', 'professional', 'software', 'autodesk', '3d', 'studio', 'maya', 'autocad', 'blender', 'mean', 'create', 'model', 'move', 'tablet', 'pc', 'import', 'later', '3d', 'package', 'choice', 'tool', 'extrude', 'subdivide', 'smooth', 'pull', 'many', 'create', '3d', 'object', 'move', 'individual', 'vertex', 'around', 'move', 'select', 'multiple', 'vertex', 'box', 'select', 'tool', 'paint', 'face', 'different', 'color', 'rotate', '3d', 'shape', 'angle', 'choose', 'list', 'view']",Multimedia design  >  Illustration & graphic design
37288,,"['holo-machine', 'let', 'create', 'scenic', 'vision', 'using', 'hologram', 'shape', 'scenery', 'people', 'light', 'holo-machine', 'creatives', 'industry', 'mainly', 'theatre', 'entertainment', 'start', 'playing', 'around', 'shape', 'colour', 'idea', 'beginning', 'design', 'journey', 'create', 'complete', 'full', 'scale', 'mock', 'idea', 'walk', 'around', 'make', 'important', 'design', 'decision', 'early', 'creative', 'process', 'requirement', 'conjunction', 'companion', 'companion', 'called', 'holo-machine', 'companion', 'downloaded', 'window', 'store', '//www.microsoft.com/store/productid/9p5dbw0z2cxw', 'information', 'please', 'visit', 'jamessimpson3d.com']",Multimedia design
37548,,"['easily', 'convert', 'audio', 'video', 'file', 'format', 'another', 'source', 'format', '.mov', '.mp4', '.wmv', '.avi', '.wma', '.mp3', '.m4a', '.wav', '.flac', 'target', 'format', '.mp4', '.wmv', '.avi', '.wma', '.mp3', '.m4a', '.wav', 'format', 'available', 'window', 'mobile', 'add', 'title', 'image', 'video', 'audio', 'add', 'caption', 'image', 'video', 'audio', 'generate', 'title', 'caption', 'based', 'medium', 'file', 'metadata', 'title', 'subtitle', 'publisher', 'etc', 'transcode', 'video', 'audio', 'create', 'video', 'composed', 'video', 'background', 'audio', 'add', 'transcode', 'format', 'transcoder', 'extension', '//github.com/mscherotter/transcoderextension', 'chroma-keying', 'overlay', 'video', 'transparent', 'background', 'using', 'video', 'composition']",Multimedia design  >  Photo & video production
37783,,"['ever', 'wanted', 'share', 'favorite', 'series', 'foreign', 'language', 'relative', 'speak', 'language', 'sta', 'subtitle', 'translation', 'assistant', 'window', 'solution', 'load', '.srt', 'subtitle', 'file', 'along', 'video', 'easily', 'translated', 'subtitle', 'subtitle', 'even', 'powerful', 'machine', 'translation', 'disposal', 'current', 'scene', 'video', 'may', 'played', 'loop', 'keep', 'context', 'subtitle', 'translated', 'save', 'work', 'relative', 'enjoy', 'episode', 'may', 'even', 'share', 'work', 'upload', 'translation', 'subtitle', 'management', 'site']",Multimedia design  >  Photo & video production
38552,,"['build', 'intricate', 'artistic', 'image', 'fast', 'poly-z-vision', 'manipulate', 'point', 'control', 'simple', 'way', 'produce', 'rather', 'complex', 'image', 'experimentation', 'done', 'real', 'time', 'easily', 'adjust', 'color', 'image', 'make', 'spiral', 'zoom', 'bright', 'dark', 'etc', 'poly-z-vision', 'explore', 'rather', 'sophisticated', 'algorithm', 'intuitive', 'level', 'all-the-math-hidden', 'interface', 'allows', 'create', 'beautiful', 'image', 'momentarily', 'behind', 'scene', 'translates', 'mathematical', 'concept', 'cubic', 'polynomial', 'equation', 'iteration', 'fractal', 'convergence', 'fascinating', 'image', 'design']",Multimedia design  >  Illustration & graphic design
38634,,"['dalii', 'complete', 'fast', 'lightweight', 'graphic', 'design', 'software', 'seamlessly', 'blend', 'vector', 'raster', 'tool', 'powerful', 'intuitive', 'component', 'based', 'prototyping', 'sketch', 'develop', 'test', 'optimize', 'idea', 'array', 'cover', 'everything', 'ui/ux', 'work', 'print', 'medium', 'never', 'interrupting', 'creative', 'flow', 'high', 'performance', 'natural', 'interaction', 'realtime', 'interactive', 'tear-free', 'rendering', 'complex', 'graphic', 'smooth', 'panning', 'zooming', 'document', 'size', 'adaptive', 'resolution', 'progressive', 'rendering', 'modern', 'high-quality', 'fast', 'graphic', 'engine', 'optimized', 'multicore', 'cpu', 'us', 'advanced', 'vector', 'instruction', 'set', 'avx/avx2', 'accelerate', 'imaging', 'filter', 'composition', 'gpu', 'acceleration', 'drawing', 'texturized', 'primitive', 'inline', 'prototyping', 'continous', 'testing', 'refinement', 'object', 'unlimited', 'number', 'different', 'visual', 'state', 'switched', 'editing', 'simulation', 'create', 'smooth', 'animation', 'visual', 'state', 'using', 'state', 'transition', 'editor', 'multiple', 'keyframes', 'interpolation', 'curve', 'export', 'state', 'transition', 'animation', 'frame', 'sequence', 'encode', 'video', 'file', 'animated', 'gifs', 'attach', 'behaviour', 'object', 'decide', 'react', 'input', 'model', 'test', 'mobile', 'navigation', 'using', 'navigation', 'behaviour', 'create', 'complex', 'layout', 'motion', 'transition', 'transition', 'editor', 'custom', 'interpolation', 'curve', 'prototype', 'modal', 'window', 'panel', 'using', 'overlay', 'behaviour', 'add', 'video', 'clip', 'file', 'remote', 'source', 'preview', 'look', 'design', 'import', 'preview', 'display', 'lottie', 'animation', 'right', 'document', 'add', 'live', 'video', 'stream', 'webcam', 'prototype', 'conferencing', 'ui/ux', 'add', 'audio', 'clip', 'prototype', 'rich', 'medium', 'ui/ux', 'unified', 'set', 'vector', 'raster', 'tool', 'precise', 'intuitive', 'pen', 'tool', 'draw', 'curve', 'polylines', 'freehand', 'path', 'tool', 'pen', 'mouse', 'stabilization', 'control', 'node', 'tool', 'point', 'transform', 'subtool', 'translate', 'rotate', 'scale', 'point', 'selection', 'create', 'offset', 'curve', 'outline', 'path', 'separate', 'object', 'precise', 'powerful', 'fast', 'boolean', 'operation', 'vector', 'path', 'calligraphic', 'stroke', 'parametric', 'brush', 'tip', 'pressure', 'sensitivity', 'variable', 'stroke', 'width', 'texture', 'stroke', 'bring', 'detail', 'complexity', 'raster', 'brush', 'vector', 'world', 'mask', 'object', 'multiple', 'vector', 'bitmap', 'mask', 'clip', 'object', 'shape', 'another', 'using', 'group', 'inside', 'feature', 'complete', 'set', 'bitmap', 'tool', 'pixel', 'selection', 'bitmap', 'brush', 'dodge/burn', 'tool', 'etc', 'powerful', 'raster', 'brush', 'engine', 'flexible', 'dynamic', 'model', 'raster', 'brush', 'define', 'marquee', 'selection', 'maximum', 'selection', 'precision', 'flexibility', 'add', 'raster', 'detail', 'vector', 'object', 'using', 'pixel', 'overlay', 'apply', 'imaging', 'filter', 'interactively', 'pixel', 'selection', 'non-destructive', 'vector', 'workflow', 'live', 'non-destructive', 'boolean', 'group', 'construct', 'combined', 'shape', 'individual', 'path', 'retain', 'editability', 'convert', 'live', 'boolean', 'shape', 'text', 'vector', 'path', 'free-form', 'editing', 'live', 'realtime', 'non-destructive', 'geometry', 'modifier', 'create', 'outline', 'offset', 'curve', 'radial', 'array', 'vector', 'effect', 'path', 'object', 'create', 'separate', 'vector', 'object', 'individual', 'geometry', 'modifier', 'component', 'based', 'style', 'live', 'non-destructive', 'editing', 'object', 'visual', 'attribute', 'add', 'style', 'step', 'fill', 'stroke', 'transform', 'original', 'path', 'geometry', 'apply', 'live', 'effect', 'multiple', 'fill', 'separate', 'blending', 'mode', 'opacity', 'multiple', 'stroke', 'separate', 'blending', 'mode', 'opacity', 'fill', 'stroke', 'order', 'maximum', 'creative', 'freedom', 'copy', 'paste', 'style', 'across', 'different', 'object', 'save', 'time', 'editing', 'time', 'style', 'multiple', 'selected', 'object', 'shared', 'style', 'link', 'multiple', 'object', 'shared', 'style', 'broadcast', 'visual', 'change', 'selectively', 'edit', 'others', 'symbol', 'override', 'create', 'symbol', 'object', 'place', 'instance', 'symbol', 'everywhere', 'document', 'instance', 'edited', 'automatically', 'updated', 'symbol', 'nested', 'without', 'limit', 'override', 'text', 'color', 'gradient', 'image', 'customize', 'appearance', 'single', 'instance', 'entire', 'symbol', 'edit', 'linked', 'instance', 'update', 'accordingly', 'realtime']",Multimedia design  >  Illustration & graphic design
38678,,"['fun', 'easy', 'photo', 'editor', 'edit', 'image', 'create', 'amazing', 'photo', 'yes', 'best', 'blend', 'image', 'blend', 'image', 'method', 'chroma', 'key', 'make', 'transparent', 'background', 'image', 'make', 'transparent', 'part', 'image', 'crop', 'flip', 'blur', 'image', 'warping', 'mode', 'alien', 'big', 'face', 'big', 'nose', 'professor', 'wide', 'small', 'sketch', 'adjust', 'brightness', 'color', 'contrast', 'exposure', 'sharpness', 'temperature', 'tint', 'white', 'balance', 'beautiful', 'effect', 'antique', 'auto', 'enhance', 'auto', 'level', 'cartoon', 'color', 'boost', 'colorization', 'color', 'swap', 'despeckle', 'emboss', 'fog', 'noise', 'gray-scale', 'gray-scale', 'negative', 'hdr', 'hue', 'saturation', 'local', 'boost', 'lomo', 'magic', 'pen', 'milky', 'mirror', 'mono', 'color', 'moon', 'light', 'negative', 'oily', 'paint', 'posterize', 'sepia', 'solarize', 'spot', 'light', 'stamp', 'water', 'color', 'whiteboard', 'enhancement']",Multimedia design  >  Photo & video production
38695,,"['perspective', 'fashion', 'creation', 'environment', 'composed', 'several', 'tool', 'allowing', 'creation', 'management', 'created', 'project', 'environment', 'composed', 'several', 'creation', 'management', 'software', 'well', 'personal', 'bank', 'enriched', 'user', 'main', 'drawing', 'tool', 'allows', 'creation', 'project', 'without', 'mannequin', 'patern', 'creation', 'tool', 'using', 'three', 'different', 'method', 'flat', 'layout', 'importing', 'drawing', 'a4', 'format', 'resized', 'actual', 'measurement', 'personalized', 'bust', 'allowing', 'basic', 'pattern', 'layout', 'editable', 'user', 'tool', 'creating', 'pixel', 'size', 'fabric', 'custom', 'shape', 'used', 'fill', 'closed', 'area', 'created', 'design', 'canvas', 'creation', 'tool', 'custom', 'dimension', 'allowing', 'canvas', 'filled', 'desired', 'position', 'selected', 'area', 'design', 'created', 'collection', 'management', 'tool', 'allowing', 'grouping', 'collection', 'year', 'drawing', 'produced', 'archiving', 'archiving', 'reception', 'tool', 'also', 'integrated', 'slide', 'show', 'video', 'html', 'viewer', 'drawing', 'environment', 'personal', 'bank', 'enriched', 'user', 'personal', 'bank', 'enriched', 'user', 'bank', 'male', 'female', 'child', 'mannequin', 'basic', 'pattern', 'bank', 'tissue', 'bank', 'pixel', 'format', 'canvas', 'bank', 'pixel', 'external', 'jpg', 'image', 'reusable', 'pattern', 'bank', 'creating', 'canvas', 'accessory', 'bank', 'bank', 'model', 'object', 'bank', 'scrapbooking', 'bank', 'note', 'day', 'unlock', 'code', 'provided', 'final', 'version', 'software', 'customer', 'service']",Multimedia design  >  Illustration & graphic design
38736,,"['movie', 'editing', 'powerful', 'user-friendly', 'edit', 'movie', 'video', 'file', 'add', 'movie', 'video', 'add', 'multiple', 'overlay', 'video', 'multiple', 'overlay', 'image', 'emojis', 'custom', 'audio', 'beautiful', 'effect', 'trim', 'movie', 'video', 'remove', 'undesired', 'part', 'movie', 'movie', 'volume', 'set', 'volume', 'movie', 'even', 'mute', 'helpful', 'add', 'custom', 'audio', 'overlay', 'video', 'add', 'overlay', 'video', 'many', 'overlay', 'video', 'set', 'position', 'scale', 'video', 'opacity', 'volume', 'start', 'time', 'finally', 'remove', 'undesired', 'part', 'overlay', 'picture', 'add', 'overlay', 'picture', 'many', 'overlay', 'picture', 'set', 'position', 'scale', 'picture', 'opacity', 'start', 'time', 'end', 'time', 'showing', 'picture', 'emoji', 'emojis', 'add', 'movie', 'tool', 'exactly', 'overlay', 'picture', 'custom', 'audio', 'add', 'custom', 'audio', 'many', 'custom', 'audio', 'set', 'start', 'time', 'playing', 'volume', 'finally', 'remove', 'undesired', 'part', 'audio', 'effect', 'contrast', 'exposure', 'grayscale', 'hue', 'temperature', 'tint', 'emboss', 'continuity', 'edits', 'effect', 'together', 'apply', 'separately', 'preview', 'saving', 'edits', 'preview', 'movie', 'make', 'sure', 'work', 'correct']",Multimedia design  >  Photo & video production
38757,,"['convert', 'video', 'audio', 'file', 'popular', 'medium', 'format', 'medium', 'format', 'changer', 'support', 'almost', 'video', 'audio', 'format', 'mp4', 'avi', 'wmv', 'mkv', '3gp', 't', 'flv', 'mov', 'mpg', '3g2', 'vob', 'webm', 'm2ts', 'm4v', 'asf', 'qt', 'rmvb', 'wtv', 'mxf', 'f4v', 'mt', '3gp2', '3gpp', '3gpp2', 'divx', 'xvid', 'm2v', 'mpeg', 'mp3', 'm4a', 'wav', 'wma', 'alac', 'flac', 'aac', 'ogg', 'aiff', 'gsm', 'dct', 'amr', 'rec', 'almost', 'medium', 'file', 'convert', 'multi-qualities', 'remove', 'undesired', 'part', 'medium', 'file']",Multimedia design  >  Photo & video production
38821,,"['screencast', 'window', '4k', 'uhd', '.webm', 'video', 'format', 'sound', 'ready', 'fullscreen', 'screencasting', 'screencasts', 'programms', 'browser', 'tab']",Multimedia design  >  Photo & video production
38870,,"['screen', 'recorder', 'smart', 'easy', 'capture', 'activity', 'desktop', 'create', 'personal', 'video', 'create', 'automatically', 'avi', 'video', 'file', 'screen', 'activity', 'due', 'commitment', 'genuisoft', 'undertakes', 'donate', 'profit', 'handicap', 'international', 'contractual', 'sponsorship', 'commitment', 'favor', 'humanity', 'inclusion']",Multimedia design  >  Photo & video production
38878,,"['medium', 'station', 'complete', 'platform', 'manage', 'medium', 'software', 'combinaison', 'desktop', 'customization', 'add-on', 'many', 'little', 'application', 'manage', 'create', 'sound', 'medium', 'possibility', 'customize', 'desktop', 'environment', 'record', 'wav', 'sound', 'music', 'wav', 'mp3', 'sound', 'itunes', 'music', 'record', 'beat', 'sound', 'record', 'voice', 'instrument', 'simulator', 'piano', 'guitar', 'radio', 'customize', 'environment', 'favorite', 'application', 'shortcut', 'complete', 'environment', 'collector', 'software', 'sale', 'give', 'handicap', 'international', 'association', 'detail', 'www.genuisoft.com', 'remark', 'suggestion', 'u', 'genuisoft.com']",Multimedia design  >  Music production
38884,,"['application', 'allow', 'manipulate', 'several', 'type', 'medium', 'order', 'create', 'album', 'first', 'possibility', 'extract', 'graphic', 'image', 'content', 'pdf', 'document', 'transform', 'document', 'exploitable', 'source', 'without', 'limitation', 'draw', 'format', 'creation', 'create', 'thumbnail', 'create', 'graphic', 'album', 'lot', 'integrated', 'tool', 'extracting', 'photo', 'camera', 'tool', 'create', 'comic', 'book', 'graphic', 'album', 'create', 'graphic', 'content', 'export', 'image', 'pdf', 'document', 'format', '15-days', 'trial', 'version', 'create', 'first', 'project']",Multimedia design  >  Illustration & graphic design
38891,,"['screen', 'recorder', 'smart', 'easy', 'capture', 'activity', 'desktop', 'create', 'personal', 'video', 'create', 'video', 'avi', 'mp3', 'file', 'webcam', 'create', 'automatically', 'avi', 'video', 'file', 'screen', 'activity', 'demo', 'software', 'lasted', 'technology', 'sound', 'video', 'window', 'version', 'g-screenrecorder', 'work', 'webcam', 'mode', 'mode', 'create', 'video', '/sound', 'screen', 'desktop', 'mode', 'create', 'video/', 'sound', 'webcam', 'list', 'medium', 'file', 'created', 'review', 'mode', 'include']",Multimedia design  >  Photo & video production
38917,,"['fun', 'easy', 'photo', 'editor', 'edit', 'image', 'create', 'amazing', 'photo', 'yes', 'best', 'blend', 'image', 'blend', 'image', 'method', 'chroma', 'key', 'make', 'transparent', 'background', 'image', 'make', 'transparent', 'part', 'image', 'crop', 'resize', 'flip', 'blur', 'image', 'warping', 'mode', 'alien', 'big', 'face', 'big', 'nose', 'professor', 'wide', 'small', 'sketch', 'adjust', 'brightness', 'color', 'contrast', 'exposure', 'sharpness', 'temperature', 'tint', 'white', 'balance', 'beautiful', 'effect', 'antique', 'auto', 'enhance', 'auto', 'level', 'cartoon', 'color', 'boost', 'colorization', 'color', 'swap', 'despeckle', 'emboss', 'fog', 'noise', 'gray-scale', 'gray-scale', 'negative', 'hdr', 'hue', 'saturation', 'local', 'boost', 'lomo', 'magic', 'pen', 'milky', 'mirror', 'mono', 'color', 'moon', 'light', 'negative', 'oily', 'paint', 'posterize', 'sepia', 'solarize', 'spot', 'light', 'stamp', 'water', 'color', 'whiteboard', 'enhancement']",Multimedia design  >  Photo & video production
38934,,"['screen', 'recorder', 'smart', 'easy', 'capture', 'activity', 'desktop', 'create', 'personal', 'video', 'create', 'video', 'avi', 'mp3', 'file', 'webcam', 'create', 'automatically', 'mp4', 'video', 'file', 'screen', 'activity', 'demo', 'software', 'lasted', 'technology', 'sound', 'video', 'window', 'version', 'g-screenrecorder', 'work', 'webcam', 'mode', 'mode', 'create', 'video', '/sound', 'screen', 'desktop', 'mode', 'create', 'video/', 'sound', 'webcam', 'include', 'required', 'video', 'codec']",Multimedia design  >  Photo & video production
39358,,"['aardvark', 'medium', 'local', 'calgary', 'area', 'medium', 'company', 'providing', 'experience', 'working', 'design', 'video', 'production', 'photography', 'also', 'cover', 'wedding', 'well', 'region']",Multimedia design  >  Photo & video production
39408,,"['adobe', 'illustrator', 'center', 'every', 'digital', 'artist', 'toolbox', 'adobe', 'software', 'know', 'creative', 'become', 'advanced', 'course', 'freelance', 'artist', 'adobe', 'expert', 'iain', 'anderson', 'reveals', 'tip', 'trick', 'technique', 'digital', 'art', 'next', 'level', 'blob', 'brush', 'tool', 'paintbrush', 'tool', 'confusing', 'know', 'iain', 'start', 'course', 'revealing', 'learn', 'extensive', 'brush', 'library', 'included', 'illustrator', 'even', 'create', 'brush', 'also', 'discover', 'lesser-known', 'artistic', 'brush', 'available', 'chalk', 'charcoal', 'pencil', 'graphic', 'tablet', 'wacom', 'iain', 'show', 'calligraphic', 'brush', 'option', 'next', 'learn', 'transform', 'distort', 'warp', 'vector', 'graphic', 'effect', 'know', 'quickly', 'create', '3d', 'object', 'apply', '3d', 'effect', 'text', 'watching', 'tutorial', 'completing', 'final', 'section', 'course', ""'ll"", 'deep', 'understanding', 'graphic', 'style', 'envelope', 'transparency', 'blend', 'mode', 'different', 'export', 'option', 'inspiration', 'next', 'digital', 'art', 'project', 'join', 'artist', 'trainer', 'iain', 'anderson', 'course', 'see', 'quickly', 'improve', 'digital', 'art', 'skill']",Multimedia design  >  Illustration & graphic design
39416,,"['session', 'keeper', 'version', 'control', 'system', 'designed', 'specifically', 'musician', 'project', 'create', 'manually', 'maintaining', 'backup', 'progress', 'best', 'inefficient', 'storage', 'wise', 'worst', 'lead', 'mistake', 'trying', 'establish', 'backup', 'session', 'keeper', 'abstract', 'workflow', 'task', 'simple', 'menu', 'driven', 'simple', 'session', 'keeper', 'track', 'change', 'working', 'project', 'folder', 'store', 'additional', 'file', 'reproduce', 'version', 'quickly', 'recover', 'version', 'project', 'step', 'resume', 'work', 'point', 'time', 'session', 'keeper', 'also', 'employee', 'advanced', 'codec', 'lossless', 'compression', 'project', 'audio', 'file', 'codec', 'based', 'current', 'iso', 'mpeg-4', 'standard', 'support', 'variety', 'audio', 'file', 'format', 'including', 'wav/aiff/caf/bwf', 'multichannel', 'well', 'ieee', '32-bit', 'floating', 'point', 'encoding', 'addition', 'session', 'keeper', 'optionally', 'synchronize', 'copy', 'backup', 'onedrive', 'user', 'least', '5-gigabytes', 'storage', 'available', 'existing', 'microsoft', 'account', 'additional', 'onedrive', 'storage', 'space', 'purchased', 'microsoft', 'store', 'part', 'office365', 'home', 'edition', '1-terabytes', 'storage', 'session', 'keeper', 'also', 'work', 'user', 'onedrive', 'business', 'enjoy', '30-day', 'trial', 'tell', 'u', 'think', 'add', 'future', 'improve', 'workflow', 'session', 'keeper', 'currently', 'available', 'special', 'introductory', 'price', 'july', '1st', 'take', 'advantage', 'best', 'future', 'update', 'session', 'keeper', 'charge', 'yes', 'macos', 'version', 'also', 'coming', 'later', 'year']",Multimedia design  >  Music production
39681,,"['multi', 'recorder', 'screen', 'recorder', 'voice', 'audio', 'recorder', 'camera', 'recorder', 'gif', 'recording', 'camera', 'gif', 'screen', 'capture']",Multimedia design  >  Photo & video production
39763,,"['collage', 'medium', 'maker', 'perfect', 'tell', 'entire', 'story', 'movie', 'mix', 'movie', 'photo', 'different', 'layout', 'movie', 'collage', 'video', 'photo', 'together', 'set', 'background', 'audio', 'movie', 'set', 'color', 'background', 'movie', 'set', 'image', 'instead', 'color', 'finally', 'save', 'movie', 'different', 'aspect', 'ratio', 'set', 'duration', 'movie', 'create', 'trim', 'video', 'change', 'volume', 'video', 'set', 'delay', 'time', 'change', 'opacity', 'video', 'adding', 'collage', 'list', 'set', 'start', 'time', 'end', 'time', 'showing', 'picture', 'change', 'opacity', 'picture', 'adding', 'collage', 'list', 'useful', 'make', 'movie', 'slideshow', 'picture', 'adding', 'background', 'audio', 'set', 'background', 'audio', 'many', 'movie', 'trim', 'audio', 'change', 'volume', 'set', 'delay', 'time', 'audio', 'three', 'aspect', 'ratio', 'work', 'applying', 'preview', 'created', 'movie', 'make', 'sure', 'work', 'perfect']",Multimedia design  >  Photo & video production
