,package,description,category
34001,,"['password', 'manager', 'application', 'store', 'account', 'pas', 'word', 'bank', 'account', 'credit', 'card', 'info', 'pin', 'secret', 'data', 'data', 'securely', 'password', 'secret', 'data', 'encrypted', 'using', 'password', '256-bit', 'advanced', 'encryption', 'standard', 'aes', 'encryption', 'password', 'stored', 'phone', 'raw', 'format', 'password', 'hashed', 'stored', 'phone', 'even', 'lost', 'phone', 'nobody', 'retrieve', 'data', 'without', 'knowing', 'password', 'application', 'create', 'account', 'password', 'and/or', 'pin', 'using', 'add', 'account', 'create', 'secret', 'data', 'using', 'add', 'secret', 'view', 'list', 'account', 'secret', 'main', 'upload', 'data', 'cloud', 'using', 'dropbox', 'account', 'since', 'data', 'encrypted', 'uploading', 'data', 'cloud', 'secure', 'save', 'url', 'login', 'account', 'using', 'aplication', 'browser', 'create', 'account', 'type', 'add', 'photo', 'picture', 'secret', 'generate', 'password', 'add', 'bank', 'account', 'information', 'add', 'credit', 'card', 'information']",Personal finance
34008,,"['bam', 'complete', 'budget', 'application', 'manage', 'pivot', 'view', 'registered', 'bank', 'account', 'entering', 'quickly', 'expense', 'income', 'checking', 'pending', 'transaction', 'calculate', 'current', 'estimated', 'balance', 'date', 'apply', 'type', 'filter', 'operation', 'estimate', 'budget', 'weekly', 'monthy', 'yearly', 'etc', 'import', 'ofx', 'qif', 'file', 'bank', 'export', 'data', '.csv', 'file', 'qif', 'etc', 'manage', 'number', 'bank', 'account', 'full', 'backup', 'restore', 'to/from', 'pc', 'onedrive', 'import/export', 'ofx/csv/qif', 'pc', 'onedrive', 'payment', 'type', 'currency', 'configurable', 'per', 'account', 'per', 'transaction', 'enter', 'second', 'easily', 'payment', 'deposit', 'default', 'category', 'budget', 'payee/payer', 'comment', 'currency', 'payment', 'type', 'selection', 'manage', 'periodic', 'payment', 'income', 'periodicity', 'type', 'frequency', 'configurable', 'manage', 'currency', 'bank', 'account', 'pending', 'transaction', 'automatic', 'rate', 'retrieval', 'configurable', 'category', 'home', 'food', 'transport', 'school', 'tax', 'etc…', 'configurable', 'budget', 'configurable', 'payee/payers', 'currency', 'used', 'favorite', 'transaction', 'forecast', 'easily', 'balance', 'account', 'next', 'day', 'week', 'month', 'option', 'enable', 'password', 'photo', 'attachment', 'location', 'detection', 'multiple', 'profile', 'personal', 'professional', 'etc']",Personal finance
34164,,"['chicagoagent', 'city/county', 'specific', 'closing', 'cost', 'software', 'come', 'preloaded', 'calculation', 'closing', 'cost', 'real', 'estate', 'professional', 'allows', 'easily', 'quickly', 'generate', 'buyer', 'estimate', 'seller', 'net', 'sheet', 'smart', 'phone', 'pc', 'mac', 'chicagoagent', 'also', 'allows', 'user', 'fully', 'customize', 'email/printouts', 'client']",Personal finance
34168,,"['convert', 'apple', 'passbook', 'file', '.pkpass', 'window', 'phone', 'wallet', 'file', '.mswallet', 'passbook', 'file', 'window', 'phone', 'includes', 'limited', 'cinema', 'concert', 'ticket', 'flight', 'train', 'ticket', 'reward', 'card', 'trial', 'version', 'limited', 'us', 'wallet', 'bug', 'encoding', 'used', 'couple', 'airline', 'boarding', 'pass', 'please', 'vote', 'microsoft', 'fix', '//tinyurl.com/walletwp', '//tinyurl.com/walletwpdev', 'non-working', 'passbook', 'file', 'please', 'send', 'info', 'cocktailsandcode.de']",Personal finance
34273,,"['application', 'designed', 'student', 'residence', 'share', 'apartment', 'house', 'lazy', 'manage', 'money', 'owning', 'net', 'sometimes', 'roommate', 'purchase', 'common', 'item', 'e.g', 'pack', 'bottled', 'water', 'may', 'share', 'internet', 'account', 'ask', 'friend', 'buy', 'food', 'however', 'bill', 'sometimes', 'separate', 'payback', 'frequently', 'application', 'optimize', 'transaction', 'plan', 'compress', 'step', 'n-1', 'n', 'total', 'number', 'people', 'involved', 'net', 'also', 'reduce', 'amount', 'transaction', 'optimized', 'state']",Personal finance
34274,,"['offer', 'buy', 'saymoney', 'pc', 'saymoney', 'mobile', 'promotion', 'code', 'requested', 'menu', 'miscellaneous', 'saymoney', 'around', 'year', 'period', 'became', 'popular', 'among', 'window', 'user', 'simple', 'reason', 'thing', 'development', 'team', 'responsible', 'implementing', 'wish', 'user', 'almost', 'function', 'implemented', 'optimized', 'according', 'user', 'requirement', 'saymoney', 'run', 'different', 'platform', 'continuously', 'improved', 'suggestion', 'improvement', 'therefore', 'welcome', 'function', 'glance', 'simple', 'intuitive', 'operation', 'management', 'evaluation', 'expense', 'income', 'management', 'transaction', 'category', 'account', 'transfer', 'management', 'recurring', 'expenditure', 'revenue', 'data', 'filtering', 'sorting', 'grouping', 'aggregation', 'protection', 'pin', 'voice', 'input', 'voice', 'output', 'voice', 'command', 'management', 'receipt', 'saving', 'target', 'grocery', 'list', 'csv', 'export', 'transaction', 'csv', 'import', 'transaction', 'printing', 'data', 'backup', 'recovery', 'data', 'synchronization', 'data', 'encryption', 'currency', 'converter', 'current', 'exchange', 'rate', 'design', 'color', 'budgeting']",Personal finance  >  Banking & investments
34385,,"['offer', 'buy', 'saymoney', 'pc', 'saymoney', 'mobile', 'promotion', 'code', 'requested', 'menu', 'miscellaneous', 'saymoney', 'around', 'year', 'period', 'became', 'popular', 'among', 'window', 'user', 'simple', 'reason', 'thing', 'development', 'team', 'responsible', 'implementing', 'wish', 'user', 'almost', 'function', 'implemented', 'optimized', 'according', 'user', 'requirement', 'saymoney', 'run', 'different', 'platform', 'continuously', 'improved', 'suggestion', 'improvement', 'therefore', 'welcome', 'function', 'glance', 'advertising', 'simple', 'intuitive', 'operation', 'management', 'evaluation', 'expense', 'income', 'management', 'transaction', 'category', 'account', 'rebooking', 'management', 'recurring', 'expense', 'income', 'data', 'filtering', 'sorting', 'grouping', 'aggregation', 'protection', 'pin', 'touch', 'id', 'face', 'id', 'voice', 'input', 'voice', 'output', 'voice', 'command', 'design', 'color', 'csv', 'import', 'transaction', 'csv', 'export', 'transaction', 'print', 'function', 'budgeting', 'management', 'receipt', 'saving', 'target', 'shopping', 'list', 'data', 'backup', 'recovery', 'data', 'synchronization', 'data', 'encryption', 'currency', 'converter', 'current', 'exchange', 'rate', 'marked', 'paid', 'function', 'purchased']",Personal finance
34386,,"['privately', 'held', 'first', 'kind', 'cryptocurrency', 'terminal', 'break', 'informational', 'analysis', 'financial', 'banking', 'institution', 'financial', 'professional', 'cryptocurrency', 'investor', 'cryptocurrency', 'global', 'scale', 'level', 'created', 'former', 'wall', 'street', 'investment', 'banker', 'financial', 'knowledge', 'lucrative', 'investment', 'leading', 'innovator', 'trusted', 'data', 'bitcoin', 'cryptocurrency', 'informational', 'service', 'provide', 'well', 'rounded', 'matrix', 'cryptocurrency', 'analytics', 'updated', 'info', 'ever', 'changing', 'cryptocurrency', 'environment', 'universally']",Personal finance  >  Banking & investments
34457,,"['best', 'budget', 'planner', 'budgetplanner.best', 'autosave', 'local', 'realtime', 'calculation', 'endless', 'entry']",Personal finance  >  Budgeting & taxes
34482,,"['work', 'home', 'job', 'considered', 'holy', 'grail', 'many', 'work', 'wherever', 'whenever', 'amazing', 'flexibility', 'limitless', 'possibility', 'work', 'home', 'job', 'small', 'online', 'business', 'drop', 'shipping', 'business', 'amazon', 'ebay', 'something', 'smaller', 'easier', 'online', 'typing', 'job', 'hope', 'internet', 'business', 'short', 'course', 'give', 'taste', 'possible', 'open', 'mind', 'towards', 'wealthy', 'easier', 'life', 'main', 'lesson', 'course', 'nеtwоrk', 'mаrkеting', 'mlm', 'thеrе', 'аrе', 'thоuѕаndѕ', 'оf', 'реорlе', 'thе', 'mlm', 'induѕtrу', 'аnd', 'уоu', 'саn', 'find', 'рrоduсt', 'уоu', 'bеliеvе', 'соmmit', 'оrdеring', 'еvеrу', 'mоnth', 'аnd', 'share', 'оthеr', 'уоu', 'dо', 'well', 'nеtwоrk', 'marketing', 'thе', 'biggest', 'mlm', 'tiр', 'саn', 'givе', 'уоu', 'iѕ', 'tо', 'rеmеmbеr', 'thаt', 'building', 'nеtwоrk', 'mаrkеting', 'соmраnу', 'iѕ', 'lоng', 'tеrm', 'ѕtrаtеgу', 'always', 'kеер', 'уоur', 'biggеr', 'viѕiоn', 'mind', 'аnd', 'juѕt', 'dоn', 'givе', 'uр', 'уоu', 'see', 'rеѕultѕ', 'dirесt', 'sаlеѕ', 'аll', 'thе', 'wауѕ', 'wоrk', 'frоm', 'home', 'thаt', 'gеt', 'уоu', 'intо', 'рrоfit', 'quickly', 'dirесt', 'ѕаlеѕ', 'iѕ', 'рrоbаblу', 'thе', 'bеѕt', 'dоеѕ', 'rеԛuirе', 'relatively', 'high', 'соѕt', 'tо', 'jоin', 'соmраrеd', 'tо', 'nеtwоrk', 'mаrkеting', 'dirесt', 'sаlеѕ', 'iѕ', 'ѕоmеtimеѕ', 'соnfuѕеd', 'аѕ', 'nеtwоrk', 'mаrkеting', 'соmраnу', 'bесаuѕе', 'оf', 'thе', 'lеvеrаgе', 'уоu', 'саn', 'сrеаtе', 'iѕ', 'nоt', 'nеtwоrk', 'mаrkеting', 'blogging', 'online', 'business', 'уоu', 'likе', 'tо', 'writе', 'аnd', 'уоu', 'hаvе', 'passion', 'fоr', 'сеrtаin', 'tорiс', 'thеn', 'blоgging', 'аnоthеr', 'thе', 'mаnу', 'wауѕ', 'work', 'frоm', 'hоmе', 'lоvе', 'blоgging', 'аnd', 'hаvе', 'bееn', 'dоing', 'fоr', 'уеаrѕ', 'аbоut', 'mоm', 'stuff', 'аnd', 'hеаlth', 'tорiсѕ', 'hоwеvеr', 'уоu', 'wаnt', 'tо', 'mаkе', 'mоnеу', 'blоgging', 'thеrе', 'аrе', 'сеrtаing', 'thing', 'уоu', 'ѕhоuld', 'knоw', 'lеаrnеd', 'thе', 'hаrd', 'wау', 'rеvеnuе', 'shаring', 'revenue', 'sharing', 'distribution', 'profit', 'loss', 'another', 'partner', 'seller', 'manufacturer', 'etc', 'revenue', 'sharing', 'internet', 'marketing', 'also', 'known', 'cost', 'per', 'sale', 'cost', 'advertising', 'determined', 'revenue', 'generated', 'result', 'advertisement', 'method', 'account', 'affiliate', 'marketing', 'program', 'primarily', 'dominated', 'online', 'retailer', 'amazon', 'ebay', 'drор', 'ѕhiррing', 'drop', 'shipping', 'amazon', 'ebay', 'method', 'allows', 'sell', 'product', 'even', 'though', 'physically', 'way', 'work', 'sale', 'made', 'online', 'usually', 'product', 'shipped', 'third', 'party', 'seller', 'manufacturer', 'directly', 'customer', 'stock', 'market', 'investing', 'stock', 'market', 'bring', 'amazing', 'opportunity', 'take', 'time', 'learn', 'wisely', 'willing', 'put', 'time', 'teach', 'grow', 'money', 'stock', 'market', 'investing', 'course', 'basic', 'stock', 'market', 'investing', 'course', 'day', 'trading', 'course', 'generate', 'passive', 'income', 'stock', 'market', 'generate', 'passive', 'income', 'financial', 'independence', 'financial', 'freedom', 'ultimate', 'goal', 'many', 'u', 'thinking', 'financial', 'planning', 'wealth', 'engagement', 'make', 'life', 'easier', 'added', 'in-app', 'notebook', 'also', 'added', 'weekly', 'reminder', 'finish', 'course', 'download']",Personal finance
34737,,"['приложение', 'предназначено', 'для', 'клиентов', 'вкладчиков/получателей', 'единого', 'накопительного', 'пенсионного', 'фонда', 'енпф', 'функционал', 'приложения', 'позволяет', 'клиентам', 'получать', 'актуальную', 'информацию', 'о', 'фонде', 'а', 'также', 'подробные', 'сведения', 'о', 'состоянии', 'своего', 'пенсионного', 'счета', 'для', 'авторизации', 'используются', 'те', 'же', 'логин', 'и', 'пароль', 'с', 'помощью', 'которых', 'вкладчик/получатель', 'входит', 'в', 'личный', 'кабинет', 'на', 'сайте', 'фонда', 'для', 'получения', 'логина', 'и', 'пароля', 'необходимо', 'обратиться', 'к', 'менеджерам', 'фонда', 'доступны', 'две', 'языковые', 'версии', 'казахская', 'и', 'русская']",Personal finance
34779,,"['sometimes', 'forget', 'owe', 'money', 'friend', 'sometimes', 'friend', 'owes', 'money', 'keep', 'track', 'going', 'debt', 'also', 'credit', 'within', 'friend']",Personal finance  >  Budgeting & taxes
34852,,"['stock', 'trading', 'using', 'stock', 'chart', 'strategy', 'known', 'also', 'technical', 'analysis', 'popular', 'stock', 'investing', 'strategy', 'used', 'investor', 'level', 'many', 'investor', 'easy', 'understand', 'utilize', 'stock', 'exchange', 'important', 'brings', 'result', 'benefit', 'provides', 'immediate', 'stock', 'chart', 'technical', 'analysis', 'researched', 'improved', 'last', 'year', 'used', 'countless', 'investor', 'daily', 'basis', 'priceless', 'knowledge', 'focus', 'stock', 'trading', 'however', 'method', 'tool', 'used', 'forex', 'trading', 'commodity', 'trading', '10-lessons', 'mini', 'course', 'made', 'investor', 'want', 'understand', 'better', 'stock', 'exchange', 'stock', 'trading', 'opportunity', 'start', 'learning', 'main', 'tool', 'technical', 'analysis', 'dive', 'stock', 'chart', 'pattern', 'got', 'put', 'time', 'download']",Personal finance
34860,,"['credit', 'card', 'give', 'cashback', 'chase', 'freedom', 'discover', 'citi', 'dividend', 'must', 'maximize', 'cashback', 'credit', 'card', 'whenever', 'wherever', 'paying', 'credit', 'card', 'open', 'see', 'credit', 'card', 'give', 'max', 'cashback', 'category', 'paying', 'example', 'say', 'gas', 'station', 'open', 'see', 'card', 'give', 'max', 'cashback', 'gas', 'card', 'cashback', 'chase', 'freedom', 'discover', 'citi', 'dividend', 'credit', 'card', 'added', 'automatically', 'updated', 'tap', 'every', 'quarter', 'go', 'ahead', 'download', 'maximize', 'cashback', 'credit', 'card', 'international', 'user', 'user', 'outside', 'usa', 'add', 'custom', 'card']",Personal finance
34893,,"['anywhere', 'anytime', 'mybrd', 'mobile', 'real-time', 'secure', 'access', 'account', 'banking', 'operation', 'useful', 'information', 'directly', 'mobile', 'phone', 'tablet', 'application', 'design', 'ergonomics', 'conceived', 'enjoy', 'simplicity', 'convenience', 'function', 'available', 'step', 'registration', 'first', 'screen', 'welcome', 'graphical', 'representation', 'favorite', 'account', 'quick', 'access', 'information', 'interest', 'transfer', 'money', 'someone', 'know', 'account', 'number', 'nothing', 'simpler', 'know', 'phone', 'number', 'full', 'name', 'make', 'transfer', 'mybrd', 'mobile', 'application', 'beneficiary', 'may', 'go', 'brd', 'agency', 'amount', 'received', 'even', 'benefit', '\uf0fcrelevant', 'information', 'account', 'list', 'operation', '\uf0fctransfers', 'account', 'including', 'foreign', 'exchange', '\uf0fctransfers', 'national', 'beneficiary', 'define', 'directly', 'application', '\uf0fcbill', 'payment', 'including', 'barcode', 'scanning', '\uf0fctransfers', 'user', 'qr', 'code', '\uf0fccreate', 'terminate', 'deposit', 'security', 'application', 'provided', 'built-in', 'mobile', 'token', 'based', 'pin', 'set', 'generates', 'unique', 'code', 'used', 'confirm', 'operation', 'thus', 'high', 'security', 'without', 'carry', 'additional', 'device', 'also', 'application', 'access', 'bank', 'feed', 'receive', 'information', 'status', 'transaction', 'message', 'sent', 'bank', 'check', 'history', 'operation', 'performed', 'change', 'pin', 'code', 'even', 'without', 'logging', 'public', 'function', '\uf0fcbrd', 'atm', 'agency', 'locator', '\uf0fcexchange', 'rate', 'currency', 'converter', '\uf0fcinterest', 'rate', '\uf0fcinformation', 'brd', 'product', 'service', '\uf0fccredit', 'simulator', '\uf0fccontact', 'nearest', 'brd', 'branch', 'call', 'vocalis', 'service', 'become', 'mybrd', 'mobile', 'user']",Personal finance
34902,,"['aik', 'banka', 'mbanking', 'mobile', 'banking', 'application', 'aik', 'banka', 'a.d.', 'beograd', 'aik', 'banka', 'mbanking', 'service', 'allow', 'follow', 'fast', 'simple', 'manner', 'using', 'mobile', 'phone', 'change', 'account', 'well', 'make', 'various', 'transaction', 'aik', 'banka', 'mbanking', 'application', 'offer', 'time', 'following', 'option', '-information', 'account', 'balance', 'transaction', '-information', 'loan', 'payment', 'card', '-payments', '-exchange', 'operation', 'buying', 'selling', 'foreign', 'currency', '-funds', 'transfer', 'dinar', 'account', '-funds', 'transfer', 'foreign', 'currency', 'account', 'without', 'currency', 'conversion', '-locating', 'nearest', 'branch', 'office', 'atm', 'google', 'map', '-information', 'daily', 'foreign', 'exchange', 'rate', 'security', 'financial', 'data', 'accessed', 'entering', 'user', 'name', 'password', 'create', 'based', 'lib', 'issued', 'bank', 'branch', 'office', 'data', 'related', 'account', 'transaction', 'well', 'banking', 'product', 'access', 'data', 'kept', 'mobile', 'telephone', 'whereby', 'data', 'security', 'guaranteed', 'three', 'incorrect', 'log', 'attempt', 'application', 'automatically', 'locked', 'defined', 'period', 'mobile', 'device', '-perform', 'regular', 'backup', 'device', 'data', '-turn', 'encryption', 'data', 'data', 'encryption', 'create', 'strong', 'password', 'access', 'phone', 'application', 'protect', 'case', 'loss', 'theft', 'device', '-install', 'software', 'protect', 'malware', 'virus', 'mobile', 'device', '-switch', 'bluetooth', 'wireless', 'connection', '-when', 'install', 'application', 'phone', 'note', 'license', 'permission', 'allow', 'application', 'access', 'data', 'phone', 'install', 'application', 'really', 'needed', '-regularly', 'delete', 'cache', 'memory', 'history', 'browser', 'browser', 'mobile', 'phone', '-only', 'download', 'application', 'official', 'site', 'official', 'store', 'application', 'google', 'store', '-regularly', 'remove', 'application', 'long', 'period', '-without', 'special', 'need', 'connect', 'public', 'open', 'non-secure', 'wifi', 'connection', '-perform', 'regular', 'update', 'device', 'received', 'latest', 'update', 'manufacturer', '-we', 'recommend', 'make', 'modification', 'mobile', 'device', 'rooting', 'jailbreaking', 'hacking', 'addition', 'losing', 'guarantee', 'often', 'action', 'remove', 'built-in', 'security', 'mechanism', 'operating', 'system', 'become', 'user', 'user', 'internet', 'banking', 'automatically', 'allowed', 'access', 'mobile', 'banking', 'using', 'user', 'name', 'password', 'user', 'internet', 'banking', 'may', 'become', 'user', 'submitting', 'application', 'e-banking', 'service', 'nearest', 'branch', 'office', 'aik', 'bank', 'ad', 'beograd']",Personal finance  >  Banking & investments
34932,,"['forget', 'spreadsheet', 'forget', 'lost', 'receipt', 'welcome', 'expensya', 'expensya', 'offer', 'simple', 'all-in', 'multi-platform', 'expense', 'management', 'solution', 'waste', 'time', 'happy', 'user', 'paid', 'service', '5€/month', 'expensya', 'simply', 'thought', 'everyone', 'involved', 'expensya', 'designed', 'company', 'regardless', 'size', 'entrepreneur', 'multinational', 'employee', 'annoying', 'typing', 'take', 'picture', 'receipt', 'expensya', 'rest', 'smart', 'scan', 'pre-fill', 'report', 'automatically', 'information', 'extract', 'relevant', 'data', 'even', 'expensya', 'offline', 'smartphone', 'export', 'report', 'using', 'company', 'format', 'cool', 'one', 'administrator', 'simple', 'company', 'administration', 'easy', 'employee', 'management', 'adding', 'deleting', 'assigning', 'role', 'smooth', 'chart', 'stats', 'manager', 'approval', 'easy', 'immediately', 'notified', 'receive', 'report', 'approve', 'check', 'spot', 'accountant', 'validation', 'organized', 'efficient', 'paper', 'work', 'easily', 'add', 'company', 'export', 'employee', 'expensya', 'also', 'offer', 'necessary', 'data', 'audited', 'coming', 'soon', 'expensya', 'offer', 'transparent', 'flow', 'allowing', 'exchange', 'comment', 'everyone', 'concerned', 'expensya', 'easily', 'plugged', 'almost', 'existing', 'accounting', 'system']",Personal finance  >  Budgeting & taxes
34969,,"['revamped', 'mobile', 'banking', 'application', 'interface', 'provide', 'customer', 'convenience', 'bank', 'smart', 'device', 'update', 'offer', 'following', 'account', 'check', 'book', 'request', 'stop', 'check', 'account', 'mail', 'statement', 'request', 'credit', 'card', 'cc', 'pending', 'transaction', 'cc', 'activation', 'credit', 'card', 'request', 'card', 'payment', 'history', 'debit', 'card', 'summary', 'stop', 'atm', 'card', 'atm', 'card', 'activation', 'capital', 'mutual', 'fund', 'subscription', 'mutual', 'fund', 'redemption', 'ipo', 'subscription', 'transfer', 'charity', 'donation', 'add', 'standing', 'order', 'edit', 'standing', 'order', 'delete', 'standing', 'order', 'add', 'beneficiary', 'delete', 'beneficiary', 'bill', 'delete', 'sadad', 'bill', 'sadad', 'prepaid', 'payment', 'zain', 'mobily', 'payment', 'history', 'moi', 'service', 'subscription', 'moi', 'e-services', 'register', 'aljazira', 'electronic', 'service']",Personal finance  >  Banking & investments
35017,,"['tired', 'keeping', 'track', 'quarterly', 'cashback', 'category', 'credit', 'card', 'anymore', 'cashback', 'forever', 'rescue', 'cashback', 'forever', 'perfect', 'companion', 'moment', 'cashier', 'try', 'remember', 'credit', 'card', 'offered', 'cashback', 'grocery', 'month', 'simply', 'set', 'profile', 'credit', 'card', 'cashback', 'category', 'year', 'set', 'cashback', 'forever', 'store', 'based', 'bank', 'pin', 'individual', 'bank', 'home', 'screen', 'show', 'cashback', 'info', 'glance', 'go', 'cashback', 'forever', 'even', 'create', 'beautiful', 'customized', 'lockscreen', 'wallpaper', 'giving', 'cashback', 'info', 'lockscreen']",Personal finance
35022,,"['callista', 'currency', 'converter', 'probably', 'convenient', 'currency', 'converter', 'around', 'advertising', 'enter', 'amount', 'press', 'return', 'amount', 'converted', 'currency', 'selected', 'convert', 'commonly', 'used', 'world', 'currency', 'aed', 'ar', 'aud', 'bam', 'bdt', 'bgn', 'brl', 'byr', 'bzd', 'cad', 'chf', 'clp', 'cny', 'cop', 'crc', 'czk', 'dkk', 'dop', 'dzd', 'egp', 'eur', 'fjd', 'gel', 'gbp', 'gtq', 'hkd', 'hrk', 'huf', 'idr', 'il', 'inr', 'iqd', 'irr', 'isk', 'jmd', 'jod', 'jpy', 'kes', 'krw', 'kwd', 'kzt', 'ltl', 'lyd', 'mad', 'mur', 'mxn', 'myr', 'ngn', 'nok', 'npr', 'nzd', 'pab', 'pen', 'php', 'pkr', 'pln', 'ron', 'rsd', 'rub', 'sar', 'sek', 'sgd', 'syp', 'thb', 'tnd', 'try', 'twd', 'uah', 'usd', 'vef', 'vnd', 'zar', 'additionally', 'supported', 'currency', 'converted', 'bitcoin', 'convert', 'selected', 'currency', 'let', 'select', 'preferred', 'exchange', 'rate', 'provider', 'yahoo', 'finance', 'european', 'central', 'bank', 'downloads', 'latest', 'exchange', 'rate', 'automatically', 'work', 'offline', 'using', 'last', 'downloaded', 'exchange', 'rate', 'configure', 'per', 'cent', 'value', 'match', 'fee', 'u', 'charged', 'bank', 'card', 'company', 'every', 'exchange', 'transaction', 'built', 'calculator']",Personal finance
35093,,"['va', 'service', 'bill', 'pay', 'dth', 'mobile', 'recharge']",Personal finance
35189,,"['calculates', 'display', 'amount', 'money', 'could', 'potentially', 'save', 'using', 'time', 'value', 'money', 'via', 'easy-to-read', 'chart', 'simply', 'set', 'number', 'year', 'wish', 'save', 'enter', 'daily', 'saved', 'amount', 'intended', 'rate', 'interest', ""'re"", 'set', 'user', 'also', 'save', 'adjusted', 'setting', 'csv', 'file', 'and/or', 'share', 'friend']",Personal finance
35193,,"['watch', 'make', 'money', 'real-time', 'enter', 'hourly', 'wage', 'annual', 'salary', 'watch', 'counter', 'accumulate']",Personal finance
35226,,"['imagine', 'much', 'learn', 'control', 'finance', 'see', 'weakness', 'budget', 'stop', 'reckless', 'spending', 'begin', 'follow', 'open', 'eye', 'think', 'imagine', 'buy', 'imagine', 'soon', 'able', 'buy', 'something', 'different', 'something', 'important', 'coin', 'book', 'ordinary', 'financial', 'manager', 'powerful', 'managing', 'finance', 'download', 'see', 'top', 'category', 'personal', 'finance', 'russia', 'functional', 'application', 'category', 'personal', 'finance', 'window', 'beautiful', 'stylish', 'application', 'category', 'personal', 'finance', 'window', 'useful', 'function', 'control', 'finance', 'specially', 'designed', 'automation', 'easy', 'control', 'finance', 'personal', 'record', 'statistic', 'rich', 'tag', 'comment', 'regular', 'update', 'friendly', 'team', 'customer', 'much', 'best', 'coin', 'book', 'others', 'actively', 'vk', 'group', '//vk.com/coins_book_win', 'enjoy', 'love', 'development', 'team', 'coin', 'book']",Personal finance  >  Budgeting & taxes
35236,,"['whole-new', 'mobile', 'banking', 'application', 'available', 'window', 'phone', 'simplymobile', 'simple', 'flexible', 'reliable', 'secure', 'management', 'console', 'current', 'account', 'simplybankweb©', 'bancaincasa', 'banca', 'linea', 'mito', 'c', 'user', 'simplymobile', 'included', 'bank', 'product', 'suite', 'easily', 'log', 'using', 'internet', 'banking', 'credential', 'user', 'id', 'password', 'otherwise', 'ask', 'bank', 'information', 'information', 'visit', '//www.simplymobile.it']",Personal finance
35276,,"['loan', 'debt', 'pro', 'main', 'information', 'including', 'image', 'loan', 'per', 'every', 'may', 'lend', 'borrow', 'money', 'time', 'instance', 'deposit', 'loan', 'bank', 'loan', 'may', 'different', 'currency', 'loan', 'payment', 'may', 'different', 'currency', 'differs', 'loan', 'currency', 'global', 'payment', 'list', 'per', 'loan', 'payment', 'list', 'payment', 'may', 'include', 'loan', 'body', 'interest', 'calculated', 'separately', 'know', 'many', 'interest', 'body', 'paid', 'receive', 'come', 'soon']",Personal finance  >  Banking & investments
35284,,"['banking', 'made', 'simpler', 'mfukoni', 'banking', 'anywhere', 'anytime', 'right', 'window', 'device', 'started', 'download', 'mfukoni', 'enroll', 'self-registration', 'newly', 'upgraded', 'version', 'mfukoni', 'experience', 'following', 'easier', 'layout', 'navigation', 'simple', 'navigation', 'account', 'automatic', 'display', 'last', 'transaction', 'selected', 'account', 'shortcut', 'menu', 'commonly', 'used', 'service', 'e.g', 'mpesa', 'paybill', 'buy', 'airtime', 'easy', 'navigation', 'scrolling', 'right/left', 'up/down', 'personalization', 'adding', 'photo', 'setting', 'theme', 'three', 'available', 'theme', 'recommending', 'application', 'friend', 'convenience', 'able', 'pick', 'contact', 'phonebook', 'mpesa', 'airtime', 'transaction', 'easily', 'resetting', 'changing', 'pin', 'able', 'request', 'product', 'service', 'directly', 'e.g', 'additional', 'bank', 'account', 'functionality', 'include', 'manage', 'account', 'view', 'account', 'balance', 'transaction', 'history', 'perform', 'transaction', 'pay', 'bill', 'dstv', 'gotv', 'kenya', 'power', 'zuku', 'jtl', 'kra', 'tax', 'payment', 'money', 'transfer', 'chase', 'bank', 'account', 'bank', 'account', 'deposit', 'chase', 'bank', 'cheque', 'send', 'deposit', 'money', 'mpesa', 'purchase', 'airtime', 'safaricom', 'airtel', 'orange', 'locate', 'chase', 'locate', 'nearest', 'chase', 'bank', 'branch', 'atm', 'note', 'permission', 'location', 'permission', 'needed', 'determine', 'current', 'location', 'order', 'find', 'chase', 'bank', 'branch', 'atm', 'near', 'read', 'permission', 'needed', 'access', 'contact', 'send', 'money', 'via', 'mfukoni', 'camera', 'permission', 'needed', 'deposit', 'check', 'via', 'mfukoni', 'photo/media/files', 'permission', 'needed', 'pick', 'profile', 'picture', 'disclosure', 'available', 'eligible', 'customer', 'account', 'charge', 'downloading', 'mfukoni', 'data', 'rate', 'may', 'apply', 'delivery', 'account', 'alert', 'may', 'delayed', 'various', 'reason', 'including', 'service', 'outage', 'affecting', 'mobile', 'device', 'wireless', 'internet', 'provider', 'technology', 'failure', 'system', 'capacity', 'limitation']",Personal finance  >  Banking & investments
35339,,"['let', 'personal', 'budget', 'daily', 'expense', 'income', 'control', 'simple', 'intuitive', 'application', 'easily', 'manage', 'record', 'group', 'using', 'category', 'analyze', 'trend', 'using', 'simple', 'chart']",Personal finance  >  Budgeting & taxes
35347,,"['stock', 'advisor', 'analytical', 'tool', 'designed', 'professional', 'trader', 'personal', 'investor', 'long', 'term', 'trading', 'thanks', 'complex', 'algorithm', 'able', 'detect', 'market', 'signal', 'transforming', 'gain', 'opportunity', 'possible', 'charge', 'although', 'case', 'result', 'visible', 'month', 'current', 'date', 'subscriber', 'access', 'latest', 'information', 'operate', 'daily', 'basis']",Personal finance  >  Banking & investments
35408,,"['mortgage', 'manager', 'allows', 'track', 'payment', 'towards', 'loan', 'see', 'much', 'money', 'saving', 'paying', 'ahead', 'mortgage', 'manager', 'encourages', 'pay', 'loan', 'faster', 'save', 'money']",Personal finance  >  Budgeting & taxes
