,package,description,category
31024,,"['main', 'function', 'software', 'motion', 'detection', 'detection', 'fixation', 'object', 'motion', 'camera', 'start', 'working', 'program', 'motion', 'detection', 'necessary', 'connect', 'usb-cameras', 'computer', 'add', 'program', 'mouse', 'click', 'starting', 'program', 'added', 'connected', 'camera', 'switched', 'automatically', 'necessary', 'select', 'camera', 'activate', 'motion', 'detection', 'mode', 'mode', 'program', 'detect', 'object', 'motion', 'photo', 'taken', 'automatically', 'algorithm', 'program', 'optimized', 'way', 'insignificant', 'change', 'camera', 'image', 'example', 'change', 'caused', 'rocking', 'sundown', 'insect', 'camera', 'deemed', 'change', 'ignored', 'case', 'image', 'taken', 'mailing', 'via', 'motion', 'detection', 'mode', 'mailing', 'option', 'available', 'mode', 'program', 'send', 'taken', 'photo', 'sent', 'indicated', 'necessary', 'indicate', 'account', 'address', 'send', 'taken', 'photo', 'email', 'sent', 'change', 'detected', 'camera', 'minimum', 'time', 'interval', 'sending', 'indicated', 'amount', 'sending', 'email', 'limited', 'copying', 'taken', 'photo', 'motion', 'detected', 'program', 'save', 'taken', 'photo', 'automatically', 'photo', 'copied', 'clipboard', 'ported', 'another', 'program', 'window', 'operating', 'system', 'possible', 'copy', 'picture', 'folder', 'indicated', 'user', 'download', 'via', 'ftp', 'upload', 'photo', 'server', 'automatically', 'indication', 'ftp', 'server', 'data', 'option', 'interesting', 'user', 'review', 'photo', 'home', 'internet', 'additional', 'option', 'motion', 'detection', 'mode', 'sound', 'notification', 'available', 'also', 'possible', 'assign', 'time', 'interval', 'motion', 'detection', 'mode', 'active', 'case', 'program', 'great', 'solution', 'keep', 'watch', 'apartment', 'house', 'office', 'without', 'expensive', 'equipment', 'simple', 'usb-camera', 'computer', 'program', 'support', 'simultaneous', 'operation', 'several', 'camera', 'connected', 'computer', 'directly', 'usb-lengtheners', 'optimize', 'observation', 'system', 'cable', '25m', 'power', 'assist', 'available', 'application', 'usb-splitters', 'increase', 'number', 'usb-ports', 'available', 'camera']",Security  >  Personal security
31054,,"['popular', 'io', 'password', 'manager', 'finally', 'million', 'user', 'thought', 'bring', 'window', 'phone', 'stay', 'tune', 'window', 'version', 'many', 'account', 'many', 'password', 'remember', 'ipassword', 'show', 'ad', 'ipassword', 'intuitive', 'simple', 'yet', 'powerful', 'secure', 'save', 'note', 'password', 'must-have', 'window', 'phone', 'internet', 'connection', 'required', 'unlike', 'ipassword', 'work', 'without', 'internet', 'connection', 'mean', 'safer', 'access', 'password', 'standard', 'window', 'phone', 'interface', 'design', 'easy', 'self-guided', 'interface', 'experience', 'password', 'generator', 'integrated', 'tap', 'create', 'strong', 'password', 'decoy', 'password', 'show', 'others', 'see', 'retrieve', 'password', 'register', 'forget', 'password', 'generate', 'random', 'server', ""'ll"", 'receive', 'remember', 'reset', 'password', 'manageable', 'template', 'create', 'template', 'add', 'infinite', 'field', 'set', 'icon', 'data', 'backup', 'restore', 'click', 'backup', 'restore', 'data', 'onedrive', 'needed', 'configurable', 'auto', 'lock', 'self', 'destruction', 'prying', 'eye', 'browser', 'integrated', 'easy', 'secure', 'way', 'access', 'account', 'hassle', 'always', 'ask', 'password', 'ipassword', 'enters', 'background', 'phone', 'went', 'sleep', 'automatically', 'lock', 'word', 'see', 'locked', 'committed', 'every', 'user', 'please', 'u', 'gladrap.com', 'problem', 'suggestion', 'take', 'opinion', 'seriously']",Security  >  Personal security
31357,,"['pgpfiles', 'convenient', 'elementary', 'solution', 'encryption/decryption', 'file', 'application', 'designed', 'following', 'generating', 'pgp', 'key', 'importing', 'existing', 'pgp', 'key', 'encrypting', 'file', 'using', 'pgp', 'decrypting', 'file', 'using', 'pgp', 'pgpfiles', 'simple', 'encryption', 'decryption', 'file', 'using', 'solution', 'completely', 'encrypt', 'decrypt', 'file', 'click', 'quickly', 'easily', 'encrypt', 'file', 'picture', 'document', '.pdf', 'video', 'pgpfiles', 'allows', 'create', 'key', 'pair', 'encryption', 'decryption', 'click', 'application', 'import', 'existing', 'pgp', 'key', 'used', 'encryption', 'decryption', 'file', 'perfect', 'serious', 'business', 'correspondence', 'well', 'everyday', 'even', 'user', 'minimal', 'knowledge', 'apply', 'encryption', 'simple', 'easy', 'interface', 'easy', 'convenient', 'fun', 'unconventional', 'max', 'file', 'limit', 'mb']",Security  >  Personal security
32030,,"['ever', 'kept', 'secret', 'file', 'password', 'used', 'password', 'numerous', 'maybe', 'used', 'original', 'pattern', 'generate', 'password', 'perhaps', 'used', 'advanced', 'software', 'store', 'password', 'maybe', 'fed', 'problem', 'kept', 'password', 'favorite', 'browser', 'password', 'secure', 'server', 'access', 'answered', 'yes', 'question', 'know', 'reimaginepassword', 'work', 'completely', 'different', 'way', 'neither', 'store', 'password', 'sends', 'unknown', 'cloud', 'place', 'know', 'reimaginepassword', 'generates', 'complicated', 'password', 'based', 'url', 'address', 'unique', 'photo', 'took', 'short', 'pin', 'code', 'choice', 'made', 'digit']",Security  >  Personal security
32120,,"['passphrases', 'easier', 'remember', 'complex', 'password', 'much', 'harder', 'crack', 'one-word', 'password', 'passphrase', 'wizard', 'magically', 'generate', 'passphrases', 'instead', 'trying', 'think', 'yet', 'another', 'password', 'click', 'cast', 'passphrase', 'spell', 'take', 'wizard', 'create', 'passphrase', 'update', 'increased', 'pool', 'word', 'used', 'create', 'passphrases']",Security
32126,,"['secure', 'place', 'password', 'confidential', 'data', 'password', 'us', 'standard', 'aes', 'encryption', 'make', 'data', 'save', 'support', 'window', 'hello', 'best', 'security', 'optional', 'onedrive', 'enabled', 'sync', 'device', 'password', 'come', 'acrylic', 'design', 'password', 'compatible', 'password', 'continue', 'sync', 'existing', 'onedrive', 'repository']",Security  >  Personal security
32310,,"['application', 'encrypts', 'decrypts', 'folder', 'file', 'using', 'advanced', 'encryption', 'standard', 'aes', 'data', 'stored', 'independent', 'application', 'deleted', 'application', 'uninstalled', 'decrypted', 'data', 'accessible', 'application', 'installed', 'device', 'application', 'provides', 'two', 'method', 'encrypt', 'decrypt', 'data', 'method', 'advantage', 'disadvantage', 'choose', 'method', 'depending', 'data', 'size', 'intended', 'first', 'method', 'place', 'folder', 'file', 'archive', 'file', 'encrypts', 'archive', 'file', 'file', 'folder', 'seen', 'since', 'placed', 'file', 'sharing', 'content', 'simple', 'since', 'file', 'need', 'exchanged', 'limitation', 'method', 'creates', 'large', 'file', 'encrypt', 'method', 'exceed', 'device', 'memory', 'limit', 'often', 'second', 'method', 'since', 'encrypting', 'large', 'file', 'versus', 'many', 'smaller', 'file', 'method', 'always', 'slower', 'second', 'method', 'second', 'method', 'encrypts', 'individual', 'file', 'located', 'hierarchy', 'aes', 'folder', 'method', 'always', 'faster', 'first', 'method', 'since', 'folder', 'archived', 'file', 'folder', 'size', 'encrypted', 'file', 'encrypted', 'exceeds', 'device', 'limit', 'discussed', 'application', 'show', 'list', 'file', 'encrypted', 'limitation', 'method', 'file', 'folder', 'visible', 'limitation', 'minimized', 'using', 'generic', 'folder', 'file', 'name', 'folder01', 'file01', 'sharing', 'data', 'using', 'method', 'complex', 'since', 'multiple', 'folder', 'file', 'exchanged']",Security  >  Personal security
32528,,"['papercrypt', 'store', 'sensitive', 'data', 'encrypted', 'offline', 'securely', 'via', 'offline', 'user', 'account', 'created', 'remember', 'user', 'name', 'password', 'data', 'identify', 'papercrypt', 'opportunity', 'view', 'modify', 'record', 'created', 'also', 'create', 'several', 'user', 'account', 'user', 'account', 'managed', 'separately', 'papercrypt', 'data', 're-encrypted', 'time', 'log', 'data', 'stored', 'safely']",Security  >  Personal security
32638,,"['blockchain', 'card', 'creates', 'local', 'private', 'security', 'blockchain', 'drag', 'drop', 'important', 'document', 'blockchain', 'containing', 'document', 'distributed', 'shared', 'among', 'peer', 'everyone', 'guaranteed', 'access', 'original', 'document', 'blockchain', 'used', 'prevent', 'document', 'forgery', 'document', 'reside', 'block', 'inside', 'blockchain', 'become', 'permanent', 'immutable', 'blockchain', 'document', 'strongest', 'proof', 'unaltered', 'untampered', 'frozen', 'state', 'added', 'blockchain', 'least', 'three', 'main', 'practical', 'usage', 'blockchain', 'relation', 'private', 'document', 'preservation', 'first', 'prevent', 'forgery', 'preserve', 'legal', 'paperwork', 'contract', 'will', 'testament', 'second', 'provides', 'ultimate', 'proof', 'originality', 'ownership', 'idea', 'third', 'guarantee', 'sensitive', 'important', 'data', 'remain', 'unchanged', 'minusus', 'blockchain', 'card', 'hand', 'raw', 'power', 'blockchain', 'technology', 'individual', 'user', 'outside', 'organization', 'server', 'control', 'data', 'addition', 'blockchain', 'archived', 'removable', 'storage', 'device', 'usb', 'flash', 'drive', 'retains', 'physical', 'presence', 'indefinitely', 'risk', 'computer', 'server', 'going', 'risk', 'data', 'loss', 'world-first', 'personal', 'blockchain-powered', 'document', 'storage', 'distribution', 'system', 'system', 'work', 'principal', 'offline', 'server', 'involved', 'give', 'user', 'full', 'ownership', 'full', 'power', 'blockchain', 'distribution', 'blockchain', 'private', 'possession', 'straightforward', 'easy', 'shielded', 'completely', 'complex', 'nature', 'blockchain', 'operation', 'thing', 'drag', 'drop', 'document', 'block', 'document', 'block-chained', 'n.b', 'user', 'mode', 'available', 'yet', 'window', 'mode']",Security  >  Personal security
32848,,"['simply', 'easiest', 'software', 'encrypt', 'single', 'multiple', 'file', 'even', 'entire', 'directory', 'simple', 'drag-and-drop', 'hide', 'file', 'plain', 'sight', 'using', 'hide', 'file', 'name', 'feature', 'us', 'triple', 'de', 'encryption']",Security
32870,,"['simple', 'scrub', 'personal', 'data', 'longer', 'needed', 'file', 'write', 'data', 'time', 'random', 'data', 'deleting', 'file', 'hacker', 'able', 'recover', 'file', 'hacker', 'find', 'usable', 'data', 'ad', 'v']",Security  >  Personal security
33205,,"['crypto', 'file', 'encryption', 'software', 'levicom', 'simple', 'easy', 'file', 'encryption', 'decryption', 'software', 'encrypts', 'password', 'protect', 'file', 'aes', 'encryption', 'algorithm', 'using', 'bit', 'password', 'key', 'feel', 'secure', 'sensitive', 'private', 'data', 'share', 'team', 'friend', 'client', 'knowing', 'people', 'share', 'password', 'decrypt', 'file']",Security  >  Personal security
33334,,"['master', 'key', 'secure', 'convenient', 'solution', 'allows', 'access', 'service', 'website', 'password', 'set', 'unique', 'complex', 'password', 'time', 'master', 'key', 'password', 'manager', 'combine', 'generator', 'vault', 'store', 'password', 'memory', 'generates', 'fly', 'basis', 'two', 'factor', 'unique', ""'master"", 'key', 'service', 'name', 'password', 'additionally', 'variated', 'changing', 'type', 'length', 'version', 'purchasing', 'voluntary', 'trial', 'version', 'limitation', 'advertisement', 'donation', 'much', 'appreciated']",Security  >  Personal security
33544,,"['authenticator', 'window', 'universal', 'window', 'platform', 'store', 'account', 'two', 'step', 'authentication', 'cloud', 'synchronization', 'always', 'account', 'connected', 'device']",Security  >  Personal security
33597,,"['quickly', 'monitor', 'multiple', 'ip', 'camera', 'simultaneously', 'pc', 'single', 'click', 'check', 'loading', 'dock', 'part', 'bin', 'employee', 'customer', 'kid', 'pet', 'front', 'door', 'around', 'world', 'comfort', 'home', 'office', 'beoculus', 'give', 'simple', 'interface', 'quickly', 'check', 'ip', 'camera', 'beoculus', 'work', 'mjpeg', 'h.264', 'based', 'ip', 'camera', 'using', 'either', 'rtsp', 'protocol', 'mean', 'mix', 'ip', 'camera', 'model', 'different', 'manufacturer', 'd-link', 'foscam', 'belkin', 'add', 'beoculus', 'monitor', 'tool', 'beoculus', 'allows', 'add', 'many', 'camera', 'choose', 'beoculus', 'give', 'ability', 'open', 'secured', 'ip', 'camera', 'single', 'click', 'beoculus', 'encrypts', 'store', 'login', 'credential', 'ip', 'camera', 'securely', 'adding', 'lan', 'ip', 'camera', 'beoculus', 'easy', 'built', 'camera', 'search', 'function', 'beoculus', 'search', 'camera', 'enabled', 'upnp', 'zeroconf', 'even', 'latest', 'foscam', 'camera', 'discovery', 'protocol', 'adding', 'camera', 'available', 'internet', 'easy', 'entering', 'ip', 'address', 'port', 'login', 'information', 'beoculus', 'support', 'panning', 'tilting', 'supported', 'motorized', 'camera', 'e.g', 'foscam', 'tenvis', 'camera', 'control', 'button', 'clicked', 'single', 'step', 'movement', 'held', 'continuous', 'movement', 'control', 'button', 'fade', 'mouse', 'fade', 'cursor', 'moved', 'away', 'thus', 'giving', 'unobtrusive', 'way', 'pan', 'tilt', 'motorized', 'camera', 'using', 'right', 'click', 'mouse', 'button', 'beoculus', 'camera', 'view', 'window', 'easily', 'toggle', 'audio', 'camera', 'add', 'camera', 'shut', 'beoculus', 'window', 'arrange', 'camera', 'view', 'window', 'however', 'choose', 'big', 'small', 'beoculus', 'restore', 'camera', 'view', 'size', 'position', 'next', 'time', 'run', 'even', 'double', 'click', 'camera', 'view', 'toggle', 'full', 'screen', 'back', 'quick', 'closer', 'inspection', 'video', 'window', 'toggled', 'always', 'top', 'directly', 'context', 'menu', 'beoculus', 'simple', 'tool', 'quickly', 'check', 'matter', 'time', 'waste', 'twiddling', 'control', 'check', 'back', 'work', 'hand', 'beoculus']",Security  >  Personal security
33636,,"['mspi', 'skycipher®', 'advanced', 'encryption', 'standard', 'aes', '256-bit', 'fips', 'compliant', 'symmetric-key', 'file', 'encryption', 'application', 'microsoft', 'window', 'skycipher', 'allows', 'strongly', 'encrypt', 'decrypt', 'file', 'type', 'using', 'skycipher', 'internal', 'key', 'key', 'specify', 'skycipher', 'encrypts', 'decrypts', 'file', 'hdd', 'removable', 'storage', 'device', 'accessible', 'network', 'drive', 'window', 'onedrive', 'popular', 'cloud-based', 'storage', 'backup', 'file', 'sharing', 'solution', 'access', 'window', 'pc', 'skycipher', 'also', 'support', 'file', 'euthanization', 'i.e.', 'permanent', 'destruction', 'file']",Security  >  Personal security
33727,,"['note', 'trial', 'usage', 'limited', 'time', 'low', 'introductory', 'price', 'dvr.webcam', 'plug-and-play', 'solution', 'personal', 'surveillance', 'audio/video', 'recording', 'cloud-based', 'dvr', 'digital', 'video', 'recorder', 'us', 'google', 'drive', 'cloud', 'storage', 'install', 'computer', 'tablet', 'serf', 'dvr', 'station', 'let', 'record', 'view', 'camera', 'time-lapse', 'recording', 'remotely', 'unlike', 'cloud-based', 'camera', 'service', 'charge', 'monthly', 'simply', 'us', 'spare', 'google', 'drive', 'storage', 'camera', 'recording', 'automatically', 'record', 'camera', 'video', 'case', 'webcam', 'audio', 'well', 'stream', 'google', 'drive', 'cloud', 'account', 'define', 'x', 'number', 'day', 'keep', 'dvr', 'recording', 'cloud', 'automatically', 'manage', 'storage', 'view', 'dvr', 'simply', 'visit', '//dvr.webcam', 'computer', 'mobile', 'device', 'online', 'dvr', 'viewer', 'browser', 'configure', 'firewall', 'router', 'remote', 'viewing', 'using', '3rd', 'party', 'viewing', 'visit', 'u', '//dvr.webcam', 'info', 'disclaimer', '3rd', 'party', 'associate', 'google']",Security  >  Personal security
33735,,"['mspi', 'objectx™', 'software', 'application', 'microsoft', 'azure', 'window', 'using', 'objectx', 'team', 'globally', 'distributed', 'person', 'privately', 'securely', 'rapidly', 'exchange', 'encrypted', 'and/or', 'non-encrypted', 'video', 'audio', 'image', 'well', 'file', 'type', 'objectx', 'user', 'list', 'upload', 'download', 'copy', 'move', 'delete', 'encrypt', 'decrypt', 'object', 'file', 'within', 'peer-to-peer', 'collection', 'cloud-resident', 'objectx', 'vault', 'objectx', 'us', 'microsoft', 'azure', 'blob', 'storage', 'account', 'long-term', 'storage', 'team', 'private', 'vaulted', 'object']",Security  >  Personal security
33776,,"['application', 'intended', 'pgp', 'key', 'generation', 'importing', 'existing', 'pgp', 'key', 'encryption', 'outgoing', 'message', 'decryption', 'incoming', 'message', 'pgptools', 'mean', 'simplicity', 'convenience', 'main', 'advantage', 'application', 'surf', 'net', 'pgp', 'keys-generating', 'software', 'everything', 'fingertip', 'simply', 'touching', 'screen', 'able', 'create', 'key', 'encrypt', 'message', 'send', 'subscriber', 'way', 'convenient', 'two', 'click', 'encrypt', 'decrypt', 'message', 'securely', 'hidden', 'onlooker', 'perhaps', 'already', 'private', 'key', 'maintain', 'active', 'correspondence', 'application', 'pgptools', 'import', 'export', 'pair', 'key', 'simplicity', 'convenience', 'main', 'advantage', 'pgptools']",Security  >  Personal security
33963,,"['securedata', 'ultimately', 'privacy', 'protector', 'solution', 'private', 'note', 'anyone', 'read', 'password', 'keep', 'forgetting', 'store', 'securely', 'biometrics', 'password', 'restrict', 'access', 'application', 'also', 'protect', 'note', 'remember', 'complex', 'password', 'note', 'data', 'stored', 'encrypted', 'strong', 'encryption', 'algorithm', 'securedata', 'really', 'solution', 'privacy', 'security', 'solution', 'protect', 'secure', 'data', 'using', 'strong', 'encryption', 'algorithm', 'provides', 'tool', 'protect', 'privacy', 'encryption', 'encryption', 'algorithm', 'used', 'securedata', 'aes-256', 'military-grade', 'encryption', 'algorithm', 'considered', 'unbreakable', 'tool', 'securedata', 'note', 'create', 'note', 'stored', 'encrypted', 'save', 'info', 'website', 'usernames', 'password', 'convenient', 'way', 'store', 'encrypted', 'hide', 'encrypts', 'hide', 'unlike', 'hide', 'securedata', 'collection', 'tool', 'really', 'fully', 'protects', 'secures', 'entire', 'privacy', '-note', 'password', 'photo', 'coming-', 'using', 'strong', 'encryption', 'sure', 'privacy', 'going', 'compromised', 'even', 'data/phone', 'stolen', 'sale', 'limited', 'time']",Security  >  Personal security
33980,,"['dude', 'computer', 'neutracker', 'track', 'computer/laptop/tablet', 'location', 'ca', 'find', 'tracking', 'activated', 'neutracker', 'take', 'snapshot', 'device', 'webcam', 'available', 'preset', 'interval', 'upload', 'captured', 'image', 'private', 'drive', 'external', 'ip', 'address', 'look-up', 'geo-positioning', 'data', 'street', 'address', 'neutracker', 'activated', 'tracked', 'data', 'viewed', 'browser', 'securely', 'find', 'lost', 'stolen', 'computer', 'neutracker', 'simultaneously', 'support', 'multiple', 'window', 'device', 'desktop', 'laptop', 'tablet', 'install', 'device', 'safety', 'security', 'peace', 'mind']",Security
34019,,"['ipcam', 'pro', 'turn', 'window', 'computer/tablet/phone', 'ip', 'surveillance', 'camera', 'run', 'ipcam', 'pro', 'window', 'device', 'via', 'wi-fi', 'network', 'view', 'live', 'image', 'captured', 'system', 'built', 'camera', 'compatible', 'usb', 'camera', 'browser', 'computer', 'support', 'standard', 'mjpeg', 'streaming', 'also', 'ip', 'camera', 'viewer', 'software', 'ipcam', 'pro', 'professional', 'surveillance', 'motion', 'detection', 'remote', 'recording', 'ipcam', 'pro', 'set', 'motion', 'triggered', 'recording', 'automatic', 'recording', 'upload', 'onedrive', 'also', 'remotely', 'view', 'previously', 'recorded', 'video', 'another', 'computer', 'ipcam', 'pro', 'home', 'surveillance', 'tool', 'simple', 'baby', 'monitor', 'point', 'device', 'camera', 'area', 'monitor', 'view', 'computer', 'another', 'room', 'ipcam', 'pro', 'work', 'home', 'wi-fi', 'network', 'view', 'computer', 'home', 'network', 'also', 'set', 'remote', 'viewing', 'external', 'computer', 'instruction', 'start', 'ipcam', 'pro', 'device', 'take', 'note', 'url', 'access', 'address', 'shown', 'ipcam', 'pro', 'wi-fi', 'remote', 'viewing', 'enter', 'url', 'address', 'browser', 'another', 'computer', 'wi-fi', 'network']",Security  >  Personal security
34020,,"['ipcam', 'viewer', 'let', 'view', 'thousand', 'camera', 'world', 'sort', 'camera', 'based', 'location', 'even', 'add', 'custom', 'security', 'camera', 'turn', 'personal', 'surveillance', 'monitoring', 'tool', 'ipcam', 'viewer', 'support', 'many', 'security', 'camera', 'including', 'axis', 'panasonic', 'd-link', 'trendnet', 'airlink', 'sony', 'canon', 'geovision', '7links', 'abelcam', 'abus', 'agasio', 'airsight', 'allnet', 'tp-link', 'vivotek', 'wanscam', 'toshiba', 'tenvis', 'planet', 'logitech', 'linksys', 'levelone', 'hawking', 'foscam', 'edimax', 'etc', 'simply', 'add', 'camera', 'access', 'url', 'view', 'ipcam', 'viewer', 'also', 'support', 'h.264', 'camera', 'audio', 'access', 'video', 'audio', 'camera']",Security  >  Personal security
34023,,"['note', 'trial', 'usage', 'limited', 'time', 'low', 'introductory', 'price', 'dvr.webcam', 'plug-and-play', 'solution', 'personal', 'surveillance', 'audio/video', 'recording', 'cloud-based', 'dvr', 'digital', 'video', 'recorder', 'us', 'dropbox', 'cloud', 'storage', 'install', 'computer', 'tablet', 'serf', 'dvr', 'station', 'let', 'record', 'view', 'camera', 'time-lapse', 'recording', 'remotely', 'unlike', 'cloud-based', 'camera', 'service', 'charge', 'monthly', 'simply', 'us', 'spare', 'dropbox', 'storage', 'camera', 'recording', 'automatically', 'record', 'camera', 'video', 'case', 'webcam', 'audio', 'well', 'stream', 'dropbox', 'cloud', 'account', 'define', 'x', 'number', 'day', 'keep', 'dvr', 'recording', 'cloud', 'automatically', 'manage', 'storage', 'view', 'dvr', 'simply', 'visit', '//dvr.webcam', 'computer', 'mobile', 'device', 'online', 'dvr', 'viewer', 'browser', 'configure', 'firewall', 'router', 'remote', 'viewing', 'using', '3rd', 'party', 'viewing', 'visit', 'u', '//dvr.webcam', 'info']",Security  >  Personal security
34029,,"['note', 'trial', 'usage', 'limited', 'time', 'low', 'introductory', 'price', 'dvr.webcam', 'plug-and-play', 'solution', 'personal', 'surveillance', 'audio/video', 'recording', 'cloud-based', 'dvr', 'digital', 'video', 'recorder', 'us', 'microsoft', 'onedrive', 'cloud', 'storage', 'install', 'computer', 'tablet', 'serf', 'dvr', 'station', 'let', 'record', 'view', 'camera', 'time-lapse', 'recording', 'remotely', 'unlike', 'cloud-based', 'camera', 'service', 'charge', 'monthly', 'simply', 'us', 'spare', 'onedrive', 'storage', 'camera', 'recording', 'automatically', 'record', 'camera', 'video', 'case', 'webcam', 'audio', 'well', 'stream', 'onedrive', 'cloud', 'account', 'define', 'x', 'number', 'day', 'keep', 'dvr', 'recording', 'cloud', 'automatically', 'manage', 'storage', 'viewing', 'dvr', 'entirely', 'cross-platform', 'web-based', 'view', 'dvr', 'simply', 'visit', '//dvr.webcam', 'computer', 'mobile', 'device', 'online', 'dvr', 'viewer', 'browser', 'configure', 'firewall', 'router', 'remote', 'viewing', 'using', '3rd', 'party', 'viewing', 'visit', 'u', '//dvr.webcam', 'info']",Security  >  Personal security
34182,,"['hide', 'picture', 'photo', 'hide', 'video', 'file', 'vault', '-hide', 'pic', 'video', 'fantastic', 'privacy', 'protection', 'easily', 'hide', 'photo', 'video', 'file', 'others', 'see', 'import', 'private', 'image', 'video', 'file', 'secure', 'vault', 'nobody', 'know', 'existence', 'hide', 'protect', 'photo', 'video', 'file', 'password', 'protection', 'contains', 'powerful', 'video', 'player', 'support', 'almost', 'video', 'format', 'contains', 'music', 'player', 'support', 'almost', 'music', 'format', 'see', 'trying', 'access', 'private', 'information']",Security  >  Personal security
34455,,"['using', 'powerful', 'encryption', 'digital', 'signature', 'distributed', 'access', 'control', 'technology', 'isafeguard', 'enables', 'data', 'owner', 'backup', 'data', 'securely', 'share', 'data', 'securely', 'sync', 'data', 'securely', 'data', 'end-to-end', 'encrypted', 'data', 'owner', 'intended', 'recipient', 'access']",Security  >  PC protection
34684,,"['hippodoc', 'password', 'manager', 'help', 'user', 'organize', 'password', 'credit', 'card', 'number', 'account', 'pin', 'code', 'software', 'store', 'data', 'encrypted', 'local', 'file', 'reduce', 'password', 'master', 'password', 'data', 'login', 'information', 'protected', 'master', 'password', 'remember', 'master', 'password', 'hippodoc', 'remember', 'others', 'program', 'connection', 'software', 'nothing', 'automated', 'background', 'decide', 'encrypted', 'information', 'information', 'see', 'screen', 'decrypted', 'data', 'stay', 'always', 'encrypted', 'privacy', 'policy', 'application', 'hippodoc', 'password', 'manger', 'securely', 'store', 'data', 'single', 'encrypted', 'file', 'local', 'device', 'decrypt', 'data', 'password', 'loo', 'password', 'data', 'lost', 'reconstructed', 'application', 'share', 'data', 'program', 'service', 'data', 'stored', 'local', 'never', 'server', 'cloud', 'application', 'nothing', 'automated', 'background']",Security  >  Personal security
34815,,"['xykey', 'simple', 'easy', 'password', 'management', 'application', 'us', 'secure', 'encryption', 'technology', 'help', 'encrypt', 'manage', 'critical', 'account', 'data', 'make', 'life', 'simple', 'place', 'xykey', 'better', 'mainstream', 'equipment', 'supported', 'much', 'possible', 'maintain', 'long-term', 'maintenance', 'easily', 'safely', 'continue', 'permission', 'xykey', 'networking', 'safely', 'move', 'data', 'custody', 'without', 'worrying', 'spill', 'important', 'data', 'text', 'backup', 'xykey', 'even', 'file', 'operation', 'copy', 'paste', 'text', 'complete', 'backup', 'restore', 'text-in', 'place', 'save', 'data', 'even', 'sm', 'simple', 'delicate', 'small', 'volume', 'take', 'valuable', 'memory', 'give', 'redundant', 'ui', 'focus', 'improving', 'life', 'experience']",Security  >  Personal security
34847,,"['remembering', 'password', 'different', 'website', 'sometimes', 'difficult', 'also', 'secure', 'sharing', 'secret', 'member', 'family', 'team', 'challenge', 'fortunately', 'already', 'common', 'practice', 'lockapp', 'elegantly', 'solves', 'problem', 'allows', 'secure', 'access', 'stored', 'password', 'anywhere', 'device', 'whether', 'pc', 'tablet', 'laptop', 'smartphone', 'share', 'secret', 'family', 'fellow', 'worker', 'lockapp', 'right', 'main', 'feature', 'lockapp', 'storage', 'safely', 'hold', 'secret', 'secure', 'place', 'lockapp', 'encrypts', 'protects', 'password', 'telephone', 'number', 'address', 'remember', 'many', 'complex', 'password', 'master', 'password', 'pin', 'possibility', 'storing', 'link', 'website', 'also', 'provides', 'defense', 'phishing', 'lockapp', 'also', 'generate', 'secure', 'password', 'even', 'history', 'password', 'maintained', 'well', 'backup', 'restore', 'data', 'personal', 'onedrive', 'account', 'also', 'provided', 'standard', 'lockapp', 'also', 'automatically', 'merge', 'change', 'done', 'offline', 'among', 'device', 'possibility', 'add', 'unlimited', 'account', 'able', 'share', 'selected', 'secret', 'family', 'team', 'member', 'switching', 'account', 'easy', 'secure', 'data', 'securely', 'encrypted', 'using', 'aes-256', 'algorithm', 'device', 'mean', 'data', 'decide', 'transfer', 'device', 'always', 'encrypted']",Security  >  Personal security
34988,,"['warning', 'application', 'requires', 'authasas', 'advanced', 'authentication', 'application', 'allows', 'simply', 'window', 'phone', 'secure', 'access', 'authasas', 'supported', 'application', 'two', 'different', 'way', 'authentication', 'input', 'domain', 'password', 'know', 'workstation/laptop/tablet', 'push', 'notification', 'mobile', 'device', 'tap', 'accept', 'button', 'authentication', 'also', 'called', 'oob', 'out-of-band', 'authentication', 'input', 'time-based', 'one-time', 'password', 'domain', 'password', 'field', 'authentication', 'information', 'authasas', 'please', 'visit', 'www.authasas.com']",Security  >  PC protection
35132,,"['application', 'developed', 'budapest', 'university', 'technology', 'economics', 'department', 'automation', 'applied', 'informatics', 'purpose', 'demonstrate', 'progress', 'signature', 'verification', 'research', 'allow', 'local', 'testing', 'different', 'configuration', 'come', 'set', 'built', 'signature', 'sample', 'also', 'verify', 'authenticity', 'signature', 'please', 'u', 'plan', 'business', 'purpose']",Security  >  Personal security
35138,,"['safe', 'mobile', 'two-factor', 'authorization', 'apto', 'mobile', 'application', 'used', 'authorize', 'financial', 'transaction', 'example', 'usage', 'public', 'key', 'infrastructure', 'make', 'completely', 'safe', 'resistant', 'even', 'sophisticated', 'attack', 'prevents', 'unauthorized', 'access', 'us', 'two-factor', 'mechanism', 'authorization', 'protects', 'unauthorized', 'credit', 'card', 'provides', 'intuitive', 'operation']",Security  >  Personal security
